,Year,State Name,Dist Name,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
15025,2014,Uttarakhand,Uttar Kashi,5165.0,2124.34,55.69386999999999,25.49208,40.272054999999995,220560.46295000002,105360.22140000001,190510.40164999999,23.5,75.0,6.25,1000.0,2.25,19.0
15026,2014,West Bengal,24 Parganas,155677.5,1784.195,44.270095,20.847839999999998,35.17139,10657486.519325001,5115623.5293,9377163.132675,23.75,68.75,6.25,825.0,2.25,19.0
15027,2014,West Bengal,Bankura,118803.33333333333,2308.2400000000002,56.47995666666667,26.809993333333335,44.29085666666666,8208966.192633335,3940059.5054000015,7222071.313633333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15028,2014,West Bengal,Birbhum,130643.33333333333,2231.0333333333333,53.88315333333333,25.846146666666666,43.85721,10579834.766033335,5082319.085999999,9315121.657733334,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15029,2014,West Bengal,Burdwan,194653.33333333334,2214.4966666666664,53.87432333333334,25.740626666666667,43.48082666666667,15811928.901066666,7589409.872,13911901.429333331,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15030,2014,West Bengal,Cooch Behar,148640.0,4231.625,111.657895,50.7795,78.42757499999999,10576686.15655,5020793.3549999995,8913037.81675,23.5,75.0,6.25,1000.0,2.25,19.0
15031,2014,West Bengal,Darjeeling,24765.0,2263.48,59.00892,27.16176,43.74176,1411601.0424000002,657840.5088,1103290.9767999998,23.5,75.0,6.25,1000.0,2.25,19.0
15032,2014,West Bengal,Hooghly,92096.66666666667,2149.7033333333334,51.96481333333333,24.907553333333336,42.18236666666667,7171452.9444,3442168.3466,6309870.857666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15033,2014,West Bengal,Howrah,58725.0,1976.1,50.624719999999996,23.7132,40.41865,4006365.6572999996,1923002.7156,3525229.9791,23.5,75.0,6.25,1000.0,2.25,19.0
15034,2014,West Bengal,Jalpaiguri,81626.66666666667,2005.533333333333,49.797396666666664,23.46034,38.45893,5024674.691433334,2399729.2062,4336159.209766666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15035,2014,West Bengal,Malda,74253.33333333333,2230.34,55.099693333333335,26.139786666666666,44.00334333333333,6243661.989933333,2986084.4085333333,5412392.461433333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15036,2014,West Bengal,Midnapur,385290.0,1994.33,49.02593666666667,23.265293333333336,38.78937666666667,26305865.57676667,12625645.612133333,23140899.18796667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15037,2014,West Bengal,Murshidabad,126790.0,3164.7033333333334,79.55636666666668,37.147380000000005,59.61412000000001,10297456.448733335,4933911.625200001,8982533.513266666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15038,2014,West Bengal,Nadia,85953.33333333333,2422.7566666666667,60.07103000000001,28.362013333333334,46.90139666666667,6707655.579,3219592.8213333334,5876029.099,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15039,2014,West Bengal,Purulia,95520.0,1819.7333333333333,44.70418,21.170133333333336,34.84035,5134790.1252,2459868.3162666666,4484102.9696,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15040,2014,West Bengal,West Dinajpur,153766.66666666666,3110.2533333333326,79.1073,36.65637333333333,57.88149000000001,12403864.6335,5844914.0057333335,10148101.484399999,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15041,2015,Andhra Pradesh,Ananthapur,47012.5,1693.8725,43.2674125,20.10094,33.2877225,1262791.296575,600035.7419,1050378.6327749998,23.75,68.75,6.25,825.0,2.25,19.0
15042,2015,Andhra Pradesh,Chittoor,30816.666666666668,2571.82,66.90898,30.86184,51.09897333333333,2893670.0446,1385201.6216,2521152.975933333,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
15043,2015,Andhra Pradesh,East Godavari,103412.5,3877.6375,98.6096275,45.59983,72.43546,9810336.682925,4681592.240499999,8466684.857975,23.75,68.75,6.25,825.0,2.25,19.0
15044,2015,Andhra Pradesh,Guntur,125917.5,3552.2625000000003,90.23443,41.702725,66.33091250000001,7127979.470874999,3345761.4080499997,5919658.873175001,23.75,68.75,6.25,825.0,2.25,19.0
15045,2015,Andhra Pradesh,Kadapa YSR,38632.5,1522.475,37.0350725,17.704685,30.628395,1247550.5665499999,626583.97355,1148828.0894,23.75,68.75,6.25,825.0,2.25,19.0
15046,2015,Andhra Pradesh,Krishna,73582.5,3006.9825,74.7972925,35.0475,57.6689725,5792517.986625,2745212.8125,4935188.575275,23.75,68.75,6.25,825.0,2.25,19.0
15047,2015,Andhra Pradesh,Kurnool,127805.0,2148.64,54.443782500000005,25.345225000000003,41.5809325,3282443.1241500005,1597156.0872000002,2869360.3924000002,23.75,68.75,6.25,825.0,2.25,19.0
15048,2015,Andhra Pradesh,S.P.S. Nellore,94885.0,3157.1099999999997,78.894145,36.969069999999995,60.917845,9105998.287250001,4387336.92,8020310.648750001,23.75,68.75,6.25,825.0,2.25,19.0
15049,2015,Andhra Pradesh,Srikakulam,80067.5,2467.73,61.0862225,28.654424999999996,46.7113025,5337952.8922999995,2520149.6733,4421070.8162,23.75,68.75,6.25,825.0,2.25,19.0
15050,2015,Andhra Pradesh,Visakhapatnam,51085.0,2376.84,58.66632250000001,27.568955000000003,44.847155,3385847.12255,1597618.1870000002,2793798.87025,23.75,68.75,6.25,825.0,2.25,19.0
15051,2015,Andhra Pradesh,West Godavari,117147.5,3289.44,83.1350675,38.639945000000004,62.648559999999996,12452052.851850001,5880606.382649999,10291520.19735,23.75,68.75,6.25,825.0,2.25,19.0
15052,2015,Assam,Cachar,57505.0,967.8924999999999,24.18303,11.400425,19.204352500000002,2831562.2896499997,1359107.2989500002,2491444.215,23.75,68.75,6.25,825.0,2.25,19.0
15053,2015,Assam,Darrang,114420.0,2698.733333333333,69.32995,31.920153333333335,49.72314,6406885.480799999,3063204.5078,5552282.7624,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15054,2015,Assam,Dibrugarh,47720.0,1262.4066666666668,29.826833333333337,14.482213333333334,24.93961333333333,2242966.6750000003,1076311.7373333334,1971587.0740000003,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15055,2015,Assam,Goalpara,119980.0,1750.8833333333332,43.57004666666668,20.494353333333333,33.474873333333335,6216399.258133333,2981782.6352,5454342.8656,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15056,2015,Assam,Kamrup,148703.33333333334,2042.0966666666666,52.09503333333333,24.144046666666668,38.43761666666666,7907522.087233334,3794706.3355999994,6951930.504233333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15057,2015,Assam,Karbi Anglong,35290.0,1276.0225,31.906657500000005,14.92929,24.1557475,1519554.35265,722908.4832,1291052.18985,23.75,68.75,6.25,825.0,2.25,19.0
15058,2015,Assam,Lakhimpur,70753.33333333333,1468.2266666666667,37.43327,17.3965,28.093113333333335,3210245.7816999997,1540474.5094,2821868.8274666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15059,2015,Assam,Nagaon,96346.66666666667,1918.5733333333335,48.389743333333335,22.60908666666667,36.696810000000006,5600035.8654333325,2687244.414333333,4922144.753766666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15060,2015,Assam,North Cachar Hil / Dima hasao,6040.0,1295.78,33.533633333333334,15.54936,26.214893333333332,313219.4533,148639.73640000002,263656.17789999995,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
15061,2015,Assam,Sibsagar,105103.33333333333,1332.1299999999999,33.05966333333333,15.652226666666666,26.332493333333332,5547224.2033,2662556.9505333332,4880753.296200001,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15062,2015,Bihar,Bhagalpur,63233.333333333336,2973.2933333333335,75.79344999999999,35.141220000000004,55.97293666666667,5837792.443,2714932.8656,4510315.653266667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15063,2015,Bihar,Champaran,171650.0,1588.9166666666667,38.99313,18.400333333333336,29.61396666666667,6845968.2759,3211077.2009333335,5496389.877933335,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15064,2015,Bihar,Darbhanga,154093.33333333334,1789.4033333333334,44.46136333333334,20.80617333333333,32.88450666666666,6279523.548499999,2936183.6630666666,4976471.645066666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15065,2015,Bihar,Gaya,137603.33333333334,2666.476666666667,66.98492333333333,31.31841333333333,50.55242333333334,9892753.779366666,4744616.715333332,8638272.830366667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15066,2015,Bihar,Mungair,105056.66666666667,2024.53,49.74761,23.565213333333332,38.865433333333335,6590181.5949,3065609.4868,5083560.588466667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15067,2015,Bihar,Muzaffarpur,177585.0,2030.16,53.88007,24.361919999999998,36.848344999999995,6530103.807250001,3017334.7410000004,4921805.94975,23.5,75.0,6.25,1000.0,2.25,19.0
15068,2015,Bihar,Patna,64923.333333333336,2285.1466666666665,56.643840000000004,26.734853333333334,44.10104666666667,4587684.4056,2195442.137333334,3960990.5774666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15069,2015,Bihar,Purnea,177356.66666666666,2849.7000000000003,72.68282,33.54454666666667,52.08517666666666,13559682.5282,6256990.9348,10159350.398466667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15070,2015,Bihar,Saharsa,109265.0,2827.16,74.39838,33.92592,52.89907,6328867.9167,2966283.8268000004,5065412.155300001,23.5,75.0,6.25,1000.0,2.25,19.0
15071,2015,Bihar,Saran,100323.33333333333,1681.3966666666665,41.73564666666667,19.537873333333334,30.87087,3886102.5960333333,1812646.282,3048225.8031999995,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15072,2015,Bihar,Shahabad (now part of Bhojpur district),166753.33333333334,2240.5933333333332,55.50105333333334,26.27508,43.99807333333334,13638877.365466667,6546260.6384,11966708.979066664,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15073,2015,Chhattisgarh,Bastar,229143.33333333334,1354.3366666666666,33.237473333333334,15.664846666666667,25.03543666666667,6345944.874733333,3018182.922466666,5384887.8542,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15074,2015,Chhattisgarh,Bilaspur,259973.33333333334,1376.89,33.30764,15.934433333333333,26.754453333333334,11490962.403800001,5527543.316466666,10109611.071533332,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15075,2015,Chhattisgarh,Durg,261967.5,874.7125000000001,21.38062,10.119185,16.904982500000003,6349666.705274999,3100885.27445,5653013.928525001,23.75,68.75,6.25,825.0,2.25,19.0
15076,2015,Chhattisgarh,Raigarh,139180.0,1135.6866666666667,27.855943333333332,13.154446666666667,21.232386666666667,3562670.0834333333,1707093.0990000002,3111311.7596,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15077,2015,Chhattisgarh,Raipur,337420.0,1380.76,33.60694,15.964853333333332,26.161003333333337,12031769.3571,5774656.195066667,10551938.563733334,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15078,2015,Chhattisgarh,Surguja,140693.33333333334,1229.4733333333334,30.500690000000002,14.331633333333334,23.101770000000002,4507971.7207,2135813.8194,3763702.7793000005,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15079,2015,Gujarat,Ahmedabad,85890.0,1342.67,33.398335,15.76388,27.3011075,2727451.073125,1289815.5835000002,2475063.8334,23.75,68.75,6.25,825.0,2.25,19.0
15080,2015,Gujarat,Amreli,190250.0,938.6949999999999,19.163745,9.89078,19.163745,2597723.7354,1156933.8768,2597723.7354,24.0,62.5,6.25,650.0,2.25,19.0
15081,2015,Gujarat,Banaskantha,10037.5,1051.5625,25.5796875,12.11875,20.5900375,161843.079825,71960.2577,138475.62182499998,23.75,68.75,6.25,825.0,2.25,19.0
15082,2015,Gujarat,Bharuch,37442.5,924.5225,22.8810925,10.75427,18.373295,564355.600525,255849.15850000002,524918.110625,23.75,68.75,6.25,825.0,2.25,19.0
15083,2015,Gujarat,Bhavnagar,110263.33333333333,883.9133333333333,21.220290000000002,10.0191,16.808523333333333,1335338.6202,593912.969,1332338.6188666667,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
15084,2015,Gujarat,Dangs,13076.666666666666,1423.3833333333332,34.189953333333335,16.430433333333333,27.811716666666666,465036.5293666666,229533.28466666667,414743.23500000004,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15085,2015,Gujarat,Jamnagar,125250.0,834.905,16.983449999999998,8.783529999999999,16.983449999999998,1478231.973,659092.049,1478231.973,24.0,62.5,6.25,650.0,2.25,19.0
15086,2015,Gujarat,Junagadh,46490.0,1065.5833333333333,24.90759,11.928519999999999,19.90759,545255.3925,249049.04359999998,545155.3925,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
15087,2015,Gujarat,Kheda,65497.5,1340.8625,32.600415,15.581035,27.9530575,3815576.9467499997,1825095.3892999997,3351970.6193749993,23.75,68.75,6.25,825.0,2.25,19.0
15088,2015,Gujarat,Kutch,17106.666666666668,1340.9233333333334,33.66648,15.52698,26.318946666666665,474690.65760000004,211046.95859999998,457423.9542666667,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
15089,2015,Gujarat,Mehsana,26467.5,1244.0725,30.852249999999998,14.572905,25.7690025,565166.21595,259625.88825000002,544692.7619,23.75,68.75,6.25,825.0,2.25,19.0
15090,2015,Gujarat,Panchmahal,100845.0,828.5825,20.399275,9.603075,16.7426725,2709690.0946750003,1238085.56235,1923967.8010000002,23.75,68.75,6.25,825.0,2.25,19.0
15091,2015,Gujarat,Rajkot,123233.33333333333,1324.32,30.10611,14.636166666666666,24.245710000000003,1155494.2377,520534.5382666667,1152388.2257,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
15092,2015,Gujarat,Sabarkantha,47692.5,1533.2725,38.548832499999996,18.06367,31.070320000000002,1401830.5664749998,627086.3740999999,1097903.52485,23.75,68.75,6.25,825.0,2.25,19.0
15093,2015,Gujarat,Surat,30377.5,1328.0249999999999,33.017795,15.54787,26.794977499999998,1505006.2424249998,720320.5985000001,1322131.0801499996,23.75,68.75,6.25,825.0,2.25,19.0
15094,2015,Gujarat,Surendranagar,107385.0,1373.855,33.7593775,16.024675000000002,28.30159,1829025.8098499998,818568.2444,1827709.3820999998,23.75,68.75,6.25,825.0,2.25,19.0
15095,2015,Gujarat,Vadodara / Baroda,67735.0,1372.19,34.273939999999996,16.02878,27.102629999999998,2147439.2580000004,968715.7919999999,1706962.0695,23.75,68.75,6.25,825.0,2.25,19.0
15096,2015,Gujarat,Valsad,40960.0,1767.7533333333333,43.58583333333333,20.658373333333333,34.44790666666667,2471674.29,1187722.0592,2176643.7752,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15097,2015,Haryana,Ambala,86050.0,3528.98,91.48031,42.347759999999994,69.498035,8164009.395500001,3912004.5179999997,7137008.325499999,23.5,75.0,6.25,1000.0,2.25,19.0
15098,2015,Haryana,Gurgaon,23266.666666666668,1711.07,37.13957,18.866173333333332,34.80059,1183538.428,567572.5813333334,1045538.608,24.333333333333332,68.33333333333333,6.333333333333333,833.3333333333334,2.1666666666666665,18.666666666666668
15099,2015,Haryana,Hissar,252930.0,1410.9733333333334,33.98371,16.506246666666666,30.68653,9069084.7123,4320319.6398,8138455.6573,24.333333333333332,68.33333333333333,6.333333333333333,833.3333333333334,2.1666666666666665,18.666666666666668
15100,2015,Haryana,Jind,116025.0,1362.88,34.2608,16.35456,30.455360000000002,5203317.488,2490894.3744,4601525.2064000005,26.5,72.5,6.25,950.0,2.5,20.0
15101,2015,Haryana,Karnal,166183.33333333334,1901.0933333333332,49.22248,22.81312,38.36962,12910652.676299999,6195492.1932,11356845.5487,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
15102,2015,Haryana,Mahendragarh / Narnaul,22713.333333333332,1067.66,25.587060000000005,12.431280000000001,23.29674,356672.81640000007,168082.00320000004,336082.8396,24.333333333333332,68.33333333333333,6.333333333333333,833.3333333333334,2.1666666666666665,18.666666666666668
15103,2015,Haryana,Rohtak,72323.33333333333,1795.9333333333334,46.821306666666665,21.551199999999998,35.984633333333335,4037760.0054,1934346.5080000001,3562647.2156666666,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
15104,2015,Himachal Pradesh,Bilashpur,8673.333333333334,1937.7833333333335,47.93553666666667,22.58673333333333,36.73718333333333,628859.0570333333,280426.2462666666,402322.7304333334,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15105,2015,Himachal Pradesh,Chamba,14620.0,2447.085,64.866475,29.365019999999998,44.612494999999996,1369816.54125,610140.6858000001,871865.97605,23.5,75.0,6.25,1000.0,2.25,19.0
15106,2015,Himachal Pradesh,Kangra,50953.333333333336,1687.3233333333335,41.533030000000004,19.581213333333334,31.579580000000004,3104782.985,1396831.7293333337,2073744.5760000004,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15107,2015,Himachal Pradesh,Kinnaur,100.0,2684.21,70.47367,32.21052,50.631569999999996,8889.997299999999,3959.9988,5659.9983,23.5,75.0,6.25,1000.0,2.25,19.0
15108,2015,Himachal Pradesh,Kullu,5480.0,2079.686666666667,52.275920000000006,24.289573333333333,37.87705666666667,546986.5251999999,243653.26933333336,348159.903,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15109,2015,Himachal Pradesh,Lahul & Spiti,20.0,3000.0,81.0,36.0,51.0,1620.0,720.0,1020.0,22.0,70.0,6.0,800.0,2.5,20.0
15110,2015,Himachal Pradesh,Mandi,21853.333333333332,1030.4766666666667,23.667550000000002,11.699053333333334,20.73973666666667,424088.09449999995,198227.29266666668,335580.8385,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15111,2015,Himachal Pradesh,Shimla,5670.0,2021.335,53.663765,24.25602,36.643395,444054.69299999997,197819.8632,282844.80419999996,23.5,75.0,6.25,1000.0,2.25,19.0
15112,2015,Himachal Pradesh,Sirmaur,8753.333333333334,1828.8433333333335,45.59043666666667,21.279453333333333,33.39450333333333,672446.0164,300793.0517333333,436796.30939999997,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15113,2015,Himachal Pradesh,Solan,8283.333333333334,2341.2666666666664,58.53214666666667,27.42853333333333,44.339999999999996,741550.7264,332506.99306666665,487477.14906666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15114,2015,Jharkhand,Dhanbad,5393.333333333333,1053.45,24.144436666666667,11.841399999999998,20.055433333333333,140755.4627,67278.6532,121805.85953333329,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15115,2015,Jharkhand,Hazaribagh,69880.0,938.4066666666668,22.11721,10.701246666666668,17.986279999999997,1795036.0103,859909.3188,1548179.8878,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15116,2015,Jharkhand,Palamau,51943.333333333336,787.25,18.23012,8.89134,14.97398,1012511.0865999999,476187.11939999997,800463.9010000001,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15117,2015,Jharkhand,Ranchi,130510.0,1048.0133333333333,25.24679,12.03966,19.672776666666667,3177721.1522000004,1518845.6334,2743361.504066667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15118,2015,Jharkhand,Santhal Paragana / Dumka,92403.33333333333,1052.9466666666665,25.098860000000002,12.046453333333334,19.89609666666667,2384076.5041,1139969.7974666667,2042942.5473999998,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15119,2015,Jharkhand,Singhbhum,89003.33333333333,979.0566666666667,23.596323333333334,11.26696,18.56099,2237119.158166667,1073454.528,1963342.1861666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15120,2015,Karnataka,Bangalore,8023.333333333333,1864.0466666666669,47.87623,22.18674,35.86680333333334,586400.1933,264980.08379999996,399826.77276666666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15121,2015,Karnataka,Belgaum,84057.5,845.1450000000001,21.8145925,9.992595,15.9463875,2367841.1475,1076990.3673,1633115.2468500002,23.75,68.75,6.25,825.0,2.25,19.0
15122,2015,Karnataka,Bellary,84205.0,1830.21,46.1396675,21.639535000000002,36.805412499999996,4309481.624225,2015540.9301,3395077.530375,23.75,68.75,6.25,825.0,2.25,19.0
15123,2015,Karnataka,Bidar,12567.5,843.6425,21.80127,10.001205,16.271262500000002,78968.226075,41155.407,71228.23545,23.75,68.75,6.25,825.0,2.25,19.0
15124,2015,Karnataka,Bijapur / Vijayapura,137305.0,1549.3425,39.70267,18.438315,30.86377,2178184.6873999997,1038123.76095,1613261.4359,23.75,68.75,6.25,825.0,2.25,19.0
15125,2015,Karnataka,Chickmagalur,18370.0,1629.3600000000001,39.9408825,18.948925000000003,31.967217499999997,1042520.9580750001,490964.27284999995,822106.294725,23.75,68.75,6.25,825.0,2.25,19.0
15126,2015,Karnataka,Chitradurga,109802.5,1926.205,48.72533,22.79975,38.397615,7911581.808250001,3611922.5337,5633364.44185,23.75,68.75,6.25,825.0,2.25,19.0
15127,2015,Karnataka,Dakshina Kannada,49155.0,2288.71,59.21775,27.46452,45.35162,3167274.825,1520282.316,2787134.2460000003,23.5,75.0,6.25,1000.0,2.25,19.0
15128,2015,Karnataka,Dharwad,177530.0,915.8050000000001,23.672057499999998,10.861645000000001,17.5677425,4484745.9417,2034301.14375,3164170.65785,23.75,68.75,6.25,825.0,2.25,19.0
15129,2015,Karnataka,Gulbarga / Kalaburagi,108195.0,1042.9675,26.2060025,12.305430000000001,21.256037499999998,1500049.82615,737956.3494,1406667.2007499998,23.75,68.75,6.25,825.0,2.25,19.0
15130,2015,Karnataka,Hassan,31455.0,1718.27,43.6034725,20.303085,33.643617500000005,2431084.2686500004,1107634.70625,1717974.7755500001,23.75,68.75,6.25,825.0,2.25,19.0
15131,2015,Karnataka,Kodagu / Coorg,15895.0,3591.5350000000003,94.272435,43.098420000000004,67.80362000000001,1164969.387,551759.7024000001,972884.4369000001,23.5,75.0,6.25,1000.0,2.25,19.0
15132,2015,Karnataka,Kolar,15495.0,1644.03,42.2287575,19.520025,32.01814,1384426.4873249999,616265.6625000001,878478.44705,23.75,68.75,6.25,825.0,2.25,19.0
15133,2015,Karnataka,Mandya,21183.333333333332,2528.733333333333,64.59702666666666,30.070293333333336,49.234453333333335,1941358.9505333335,926392.8330666668,1669779.1029333333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15134,2015,Karnataka,Mysore,62540.0,1961.925,49.84353,23.22663,38.34121,4226755.391325,1961256.3012,3274362.6680749995,23.75,68.75,6.25,825.0,2.25,19.0
15135,2015,Karnataka,Raichur,133875.0,1343.0725,33.51014,15.858185,27.8407625,4498326.779675,2179979.43865,3935756.131925,23.75,68.75,6.25,825.0,2.25,19.0
15136,2015,Karnataka,Shimoge,53956.666666666664,2477.8966666666665,65.16574333333334,29.734759999999998,49.369143333333334,4220900.518866667,1960921.7672,3257472.812866667,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
15137,2015,Karnataka,Tumkur,9415.0,1466.285,37.873925,17.527240000000003,29.300335,609413.1868499999,277455.3046,431075.44815,23.75,68.75,6.25,825.0,2.25,19.0
15138,2015,Karnataka,Uttara Kannada,24613.333333333332,2165.7233333333334,57.36929000000001,25.988680000000002,40.682763333333334,1146335.5873,542561.0884,956095.3682333333,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
15139,2015,Kerala,Alappuzha,31720.0,2816.52,70.413,33.79824,61.963440000000006,2233500.36,1072080.1728,1965480.3168,25.0,80.0,6.5,1200.0,2.0,18.0
15140,2015,Kerala,Eranakulam,6130.0,2136.1,53.4025,25.6332,46.9942,327357.32499999995,157131.516,288074.446,25.0,80.0,6.5,1200.0,2.0,18.0
15141,2015,Kerala,Kannur,12550.0,2263.13,56.57825000000001,27.157560000000004,49.78886000000001,710057.0375000001,340827.378,624850.1930000001,25.0,80.0,6.5,1200.0,2.0,18.0
15142,2015,Kerala,Kollam,4090.0,2872.86,71.8215,34.474320000000006,63.202920000000006,293749.935,140999.96880000003,258499.9428,25.0,80.0,6.5,1200.0,2.0,18.0
15143,2015,Kerala,Kottayam,8495.0,2009.54,51.238499999999995,24.11448,41.70988,640934.7299999997,307643.8704,563988.7624,23.5,75.0,6.25,1000.0,2.25,19.0
15144,2015,Kerala,Kozhikode,8840.0,2147.88,53.697,25.77456,47.25336000000001,474681.48,227847.1104,417719.70240000007,25.0,80.0,6.5,1200.0,2.0,18.0
15145,2015,Kerala,Malappuram,8690.0,2721.52,68.038,32.65824,59.87344,591250.22,283800.1056,520300.1936,25.0,80.0,6.5,1200.0,2.0,18.0
15146,2015,Kerala,Palakkad,27093.333333333332,1944.8333333333333,50.63295333333334,23.337999999999997,43.816633333333336,1906172.3181999999,914879.5128,1677512.4398,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
15147,2015,Kerala,Thiruvananthapuram,2120.0,2570.75,64.26875,30.849,56.5565,136249.75,65399.87999999999,119899.78,25.0,80.0,6.5,1200.0,2.0,18.0
15148,2015,Kerala,Thrissur,24630.0,3203.0,80.075,38.436,70.466,1972247.25,946678.68,1735577.5799999998,25.0,80.0,6.5,1200.0,2.0,18.0
15149,2015,Madhya Pradesh,Balaghat,103000.0,1607.0766666666666,38.83377666666667,18.520213333333334,30.49294,4107077.073333334,1983317.0133333337,3601747.853333334,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15150,2015,Madhya Pradesh,Betul,55000.0,1697.6899999999998,41.55842,19.675313333333335,32.066363333333335,2210997.99,1049998.96,1695665.11,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15151,2015,Madhya Pradesh,Bhind,13500.0,2706.07,64.65176,31.615699999999997,57.81926,503624.46,253979.7,462629.46,22.5,70.0,6.5,900.0,1.75,17.0
15152,2015,Madhya Pradesh,Chhatarpur,19333.333333333332,730.2966666666666,16.92409,8.192133333333333,13.257006666666667,283249.16,154679.53333333333,277245.82666666666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15153,2015,Madhya Pradesh,Chhindwara,87750.0,2007.6775000000002,50.5863275,23.48102,36.7157725,7410148.985,3354899.4899999998,4919649.38,23.75,68.75,6.25,825.0,2.25,19.0
15154,2015,Madhya Pradesh,Damoh,80000.0,1466.7900000000002,35.644650000000006,16.889546666666664,27.17884666666667,1825918.05,951347.2399999999,1706581.0733333335,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
15155,2015,Madhya Pradesh,Datia,20666.666666666668,1294.8333333333333,30.307010000000002,14.75786,25.259386666666668,538999.72,283333.13999999996,511666.32666666666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
