,Year,State Name,Dist Name,Crop_Area_ha
546,2017,Madhya Pradesh,Narsinghpur,309120.0
547,2018,Madhya Pradesh,Narsinghpur,310660.0
548,2019,Madhya Pradesh,Narsinghpur,311050.0
549,2020,Madhya Pradesh,Narsinghpur,312020.0
550,1966,Madhya Pradesh,Seoni / Shivani,366000.0
551,1967,Madhya Pradesh,Seoni / Shivani,375100.0
552,1968,Madhya Pradesh,Seoni / Shivani,373300.0
553,1969,Madhya Pradesh,Seoni / Shivani,375000.0
554,1970,Madhya Pradesh,Seoni / Shivani,367000.0
555,1971,Madhya Pradesh,Seoni / Shivani,374000.0
556,1972,Madhya Pradesh,Seoni / Shivani,370000.0
557,1973,Madhya Pradesh,Seoni / Shivani,368000.0
558,1974,Madhya Pradesh,Seoni / Shivani,369000.0
559,1975,Madhya Pradesh,Seoni / Shivani,371300.0
560,1976,Madhya Pradesh,Seoni / Shivani,363000.0
561,1977,Madhya Pradesh,Seoni / Shivani,373700.0
562,1978,Madhya Pradesh,Seoni / Shivani,370000.0
563,1979,Madhya Pradesh,Seoni / Shivani,359900.0
564,1980,Madhya Pradesh,Seoni / Shivani,366600.0
565,1981,Madhya Pradesh,Seoni / Shivani,371500.0
566,1982,Madhya Pradesh,Seoni / Shivani,378500.0
567,1983,Madhya Pradesh,Seoni / Shivani,383200.0
568,1984,Madhya Pradesh,Seoni / Shivani,380400.0
569,1985,Madhya Pradesh,Seoni / Shivani,384300.0
570,1986,Madhya Pradesh,Seoni / Shivani,376100.0
571,1987,Madhya Pradesh,Seoni / Shivani,363200.0
572,1988,Madhya Pradesh,Seoni / Shivani,367900.0
573,1989,Madhya Pradesh,Seoni / Shivani,375500.0
574,1990,Madhya Pradesh,Seoni / Shivani,377600.0
575,1991,Madhya Pradesh,Seoni / Shivani,343500.0
576,1992,Madhya Pradesh,Seoni / Shivani,363900.0
577,1993,Madhya Pradesh,Seoni / Shivani,377000.0
578,1994,Madhya Pradesh,Seoni / Shivani,374630.0
579,1995,Madhya Pradesh,Seoni / Shivani,372220.0
580,1996,Madhya Pradesh,Seoni / Shivani,375670.0
581,1997,Madhya Pradesh,Seoni / Shivani,371940.0
582,1998,Madhya Pradesh,Seoni / Shivani,371740.0
583,1999,Madhya Pradesh,Seoni / Shivani,370720.0
584,2000,Madhya Pradesh,Seoni / Shivani,353730.0
585,2001,Madhya Pradesh,Seoni / Shivani,364800.0
586,2002,Madhya Pradesh,Seoni / Shivani,364500.0
587,2003,Madhya Pradesh,Seoni / Shivani,367760.0
588,2004,Madhya Pradesh,Seoni / Shivani,364560.0
589,2005,Madhya Pradesh,Seoni / Shivani,367980.0
590,2006,Madhya Pradesh,Seoni / Shivani,371740.0
591,2007,Madhya Pradesh,Seoni / Shivani,372220.0
592,2008,Madhya Pradesh,Seoni / Shivani,368730.0
593,2009,Madhya Pradesh,Seoni / Shivani,372320.0
594,2010,Madhya Pradesh,Seoni / Shivani,384490.0
595,2011,Madhya Pradesh,Seoni / Shivani,397840.0
596,2012,Madhya Pradesh,Seoni / Shivani,400630.0
597,2013,Madhya Pradesh,Seoni / Shivani,396880.0
598,2014,Madhya Pradesh,Seoni / Shivani,398770.0
599,2015,Madhya Pradesh,Seoni / Shivani,390480.0
600,2016,Madhya Pradesh,Seoni / Shivani,393910.0
601,2017,Madhya Pradesh,Seoni / Shivani,386810.0
602,2018,Madhya Pradesh,Seoni / Shivani,390310.0
603,2019,Madhya Pradesh,Seoni / Shivani,399680.0
604,2020,Madhya Pradesh,Seoni / Shivani,397260.0
605,1966,Madhya Pradesh,Mandla,381900.0
606,1967,Madhya Pradesh,Mandla,410600.0
607,1968,Madhya Pradesh,Mandla,412800.0
608,1969,Madhya Pradesh,Mandla,411000.0
609,1970,Madhya Pradesh,Mandla,417000.0
610,1971,Madhya Pradesh,Mandla,421000.0
611,1972,Madhya Pradesh,Mandla,415000.0
612,1973,Madhya Pradesh,Mandla,423000.0
613,1974,Madhya Pradesh,Mandla,420000.0
614,1975,Madhya Pradesh,Mandla,422000.0
615,1976,Madhya Pradesh,Mandla,401000.0
616,1977,Madhya Pradesh,Mandla,417200.0
617,1978,Madhya Pradesh,Mandla,420000.0
618,1979,Madhya Pradesh,Mandla,386600.0
619,1980,Madhya Pradesh,Mandla,398800.0
620,1981,Madhya Pradesh,Mandla,406900.0
621,1982,Madhya Pradesh,Mandla,417800.0
622,1983,Madhya Pradesh,Mandla,429000.0
623,1984,Madhya Pradesh,Mandla,418900.0
624,1985,Madhya Pradesh,Mandla,438100.0
625,1986,Madhya Pradesh,Mandla,433100.0
626,1987,Madhya Pradesh,Mandla,439600.0
627,1988,Madhya Pradesh,Mandla,410100.0
628,1989,Madhya Pradesh,Mandla,425600.0
629,1990,Madhya Pradesh,Mandla,432900.0
630,1991,Madhya Pradesh,Mandla,419600.0
631,1992,Madhya Pradesh,Mandla,424100.0
632,1993,Madhya Pradesh,Mandla,439100.0
633,1994,Madhya Pradesh,Mandla,438590.0
634,1995,Madhya Pradesh,Mandla,438250.0
635,1996,Madhya Pradesh,Mandla,438610.0
636,1997,Madhya Pradesh,Mandla,434760.0
637,1998,Madhya Pradesh,Mandla,436390.0
638,1999,Madhya Pradesh,Mandla,436050.0
639,2000,Madhya Pradesh,Mandla,405760.0
640,2001,Madhya Pradesh,Mandla,422050.0
641,2002,Madhya Pradesh,Mandla,418180.0
642,2003,Madhya Pradesh,Mandla,423680.0
643,2004,Madhya Pradesh,Mandla,421880.0
644,2005,Madhya Pradesh,Mandla,423930.0
645,2006,Madhya Pradesh,Mandla,417970.0
646,2007,Madhya Pradesh,Mandla,420360.0
647,2008,Madhya Pradesh,Mandla,420140.0
648,2009,Madhya Pradesh,Mandla,401590.0
649,2010,Madhya Pradesh,Mandla,435040.0
650,2011,Madhya Pradesh,Mandla,433290.0
651,2012,Madhya Pradesh,Mandla,430430.0
652,2013,Madhya Pradesh,Mandla,430290.0
653,2014,Madhya Pradesh,Mandla,425360.0
654,2015,Madhya Pradesh,Mandla,422190.0
655,2016,Madhya Pradesh,Mandla,420800.0
656,2017,Madhya Pradesh,Mandla,406050.0
657,2018,Madhya Pradesh,Mandla,405120.0
658,2019,Madhya Pradesh,Mandla,425350.0
659,2020,Madhya Pradesh,Mandla,434200.0
660,1966,Madhya Pradesh,Sagar,493200.0
661,1967,Madhya Pradesh,Sagar,502500.0
662,1968,Madhya Pradesh,Sagar,506300.0
663,1969,Madhya Pradesh,Sagar,508000.0
664,1970,Madhya Pradesh,Sagar,508000.0
665,1971,Madhya Pradesh,Sagar,511000.0
666,1972,Madhya Pradesh,Sagar,509000.0
667,1973,Madhya Pradesh,Sagar,508000.0
668,1974,Madhya Pradesh,Sagar,507000.0
669,1975,Madhya Pradesh,Sagar,506300.0
670,1976,Madhya Pradesh,Sagar,501000.0
671,1977,Madhya Pradesh,Sagar,507100.0
672,1978,Madhya Pradesh,Sagar,508000.0
673,1979,Madhya Pradesh,Sagar,504500.0
674,1980,Madhya Pradesh,Sagar,503600.0
675,1981,Madhya Pradesh,Sagar,506500.0
676,1982,Madhya Pradesh,Sagar,509900.0
677,1983,Madhya Pradesh,Sagar,512299.99999999994
678,1984,Madhya Pradesh,Sagar,514799.99999999994
679,1985,Madhya Pradesh,Sagar,518400.0
680,1986,Madhya Pradesh,Sagar,500800.0
681,1987,Madhya Pradesh,Sagar,518100.0
682,1988,Madhya Pradesh,Sagar,513100.0
683,1989,Madhya Pradesh,Sagar,515000.0
684,1990,Madhya Pradesh,Sagar,518500.0
685,1991,Madhya Pradesh,Sagar,517100.0
686,1992,Madhya Pradesh,Sagar,519100.0
687,1993,Madhya Pradesh,Sagar,523299.99999999994
688,1994,Madhya Pradesh,Sagar,519440.00000000006
689,1995,Madhya Pradesh,Sagar,523200.00000000006
690,1996,Madhya Pradesh,Sagar,526480.0
691,1997,Madhya Pradesh,Sagar,530010.0
692,1998,Madhya Pradesh,Sagar,531980.0
693,1999,Madhya Pradesh,Sagar,532040.0
694,2000,Madhya Pradesh,Sagar,522169.99999999994
695,2001,Madhya Pradesh,Sagar,526170.0
696,2002,Madhya Pradesh,Sagar,529650.0
697,2003,Madhya Pradesh,Sagar,533900.0
698,2004,Madhya Pradesh,Sagar,538150.0
699,2005,Madhya Pradesh,Sagar,539000.0
700,2006,Madhya Pradesh,Sagar,537420.0
701,2007,Madhya Pradesh,Sagar,539660.0
702,2008,Madhya Pradesh,Sagar,540700.0
703,2009,Madhya Pradesh,Sagar,544360.0
704,2010,Madhya Pradesh,Sagar,546920.0
705,2011,Madhya Pradesh,Sagar,547540.0
706,2012,Madhya Pradesh,Sagar,548280.0
707,2013,Madhya Pradesh,Sagar,548740.0
708,2014,Madhya Pradesh,Sagar,548170.0
709,2015,Madhya Pradesh,Sagar,547390.0
710,2016,Madhya Pradesh,Sagar,545200.0
711,2017,Madhya Pradesh,Sagar,552420.0
712,2018,Madhya Pradesh,Sagar,552490.0
713,2019,Madhya Pradesh,Sagar,557030.0
714,2020,Madhya Pradesh,Sagar,574450.0
715,1966,Madhya Pradesh,Damoh,255200.0
716,1967,Madhya Pradesh,Damoh,262200.0
717,1968,Madhya Pradesh,Damoh,269500.0
718,1969,Madhya Pradesh,Damoh,272000.0
719,1970,Madhya Pradesh,Damoh,275000.0
720,1971,Madhya Pradesh,Damoh,276000.0
721,1972,Madhya Pradesh,Damoh,275000.0
722,1973,Madhya Pradesh,Damoh,273000.0
723,1974,Madhya Pradesh,Damoh,270000.0
724,1975,Madhya Pradesh,Damoh,276700.0
725,1976,Madhya Pradesh,Damoh,273000.0
726,1977,Madhya Pradesh,Damoh,278000.0
727,1978,Madhya Pradesh,Damoh,277000.0
728,1979,Madhya Pradesh,Damoh,272000.0
729,1980,Madhya Pradesh,Damoh,273300.0
730,1981,Madhya Pradesh,Damoh,275400.0
731,1982,Madhya Pradesh,Damoh,276000.0
732,1983,Madhya Pradesh,Damoh,279300.0
733,1984,Madhya Pradesh,Damoh,280000.0
734,1985,Madhya Pradesh,Damoh,284800.0
735,1986,Madhya Pradesh,Damoh,277600.0
736,1987,Madhya Pradesh,Damoh,283500.0
737,1988,Madhya Pradesh,Damoh,280100.0
738,1989,Madhya Pradesh,Damoh,282800.0
739,1990,Madhya Pradesh,Damoh,286100.0
740,1991,Madhya Pradesh,Damoh,282700.0
741,1992,Madhya Pradesh,Damoh,287300.0
742,1993,Madhya Pradesh,Damoh,292900.0
743,1994,Madhya Pradesh,Damoh,291720.0
744,1995,Madhya Pradesh,Damoh,295770.0
745,1996,Madhya Pradesh,Damoh,298590.0
746,1997,Madhya Pradesh,Damoh,300220.0
747,1998,Madhya Pradesh,Damoh,302300.0
748,1999,Madhya Pradesh,Damoh,303280.0
749,2000,Madhya Pradesh,Damoh,301610.0
750,2001,Madhya Pradesh,Damoh,303840.0
751,2002,Madhya Pradesh,Damoh,307380.0
752,2003,Madhya Pradesh,Damoh,308930.0
753,2004,Madhya Pradesh,Damoh,310720.0
754,2005,Madhya Pradesh,Damoh,311040.0
755,2006,Madhya Pradesh,Damoh,311370.0
756,2007,Madhya Pradesh,Damoh,311810.0
757,2008,Madhya Pradesh,Damoh,313460.0
758,2009,Madhya Pradesh,Damoh,315490.0
759,2010,Madhya Pradesh,Damoh,316270.0
760,2011,Madhya Pradesh,Damoh,316080.0
761,2012,Madhya Pradesh,Damoh,316060.0
762,2013,Madhya Pradesh,Damoh,317970.0
763,2014,Madhya Pradesh,Damoh,317360.0
764,2015,Madhya Pradesh,Damoh,318880.0
765,2016,Madhya Pradesh,Damoh,319100.0
766,2017,Madhya Pradesh,Damoh,319370.0
767,2018,Madhya Pradesh,Damoh,320360.0
768,2019,Madhya Pradesh,Damoh,323390.0
769,2020,Madhya Pradesh,Damoh,322410.0
770,1966,Madhya Pradesh,Tikamgarh,177500.0
771,1967,Madhya Pradesh,Tikamgarh,189400.0
772,1968,Madhya Pradesh,Tikamgarh,203400.0
773,1969,Madhya Pradesh,Tikamgarh,213000.0
774,1970,Madhya Pradesh,Tikamgarh,214000.0
775,1971,Madhya Pradesh,Tikamgarh,217000.0
776,1972,Madhya Pradesh,Tikamgarh,215000.0
777,1973,Madhya Pradesh,Tikamgarh,212000.0
778,1974,Madhya Pradesh,Tikamgarh,212000.0
779,1975,Madhya Pradesh,Tikamgarh,216600.0
780,1976,Madhya Pradesh,Tikamgarh,215000.0
781,1977,Madhya Pradesh,Tikamgarh,218700.0
782,1978,Madhya Pradesh,Tikamgarh,224000.0
783,1979,Madhya Pradesh,Tikamgarh,212700.0
784,1980,Madhya Pradesh,Tikamgarh,223000.0
785,1981,Madhya Pradesh,Tikamgarh,224900.0
786,1982,Madhya Pradesh,Tikamgarh,233400.0
787,1983,Madhya Pradesh,Tikamgarh,235400.0
788,1984,Madhya Pradesh,Tikamgarh,238400.0
789,1985,Madhya Pradesh,Tikamgarh,242100.0
790,1986,Madhya Pradesh,Tikamgarh,224600.0
791,1987,Madhya Pradesh,Tikamgarh,231900.0
792,1988,Madhya Pradesh,Tikamgarh,234400.0
793,1989,Madhya Pradesh,Tikamgarh,225500.0
794,1990,Madhya Pradesh,Tikamgarh,244000.0
795,1991,Madhya Pradesh,Tikamgarh,244400.0
796,1992,Madhya Pradesh,Tikamgarh,253700.0
797,1993,Madhya Pradesh,Tikamgarh,256100.00000000003
798,1994,Madhya Pradesh,Tikamgarh,253770.0
799,1995,Madhya Pradesh,Tikamgarh,252390.0
800,1996,Madhya Pradesh,Tikamgarh,259950.0
801,1997,Madhya Pradesh,Tikamgarh,267760.0
802,1998,Madhya Pradesh,Tikamgarh,263480.0
803,1999,Madhya Pradesh,Tikamgarh,265340.0
804,2000,Madhya Pradesh,Tikamgarh,253170.0
805,2001,Madhya Pradesh,Tikamgarh,255470.0
806,2002,Madhya Pradesh,Tikamgarh,246130.0
807,2003,Madhya Pradesh,Tikamgarh,258170.00000000003
808,2004,Madhya Pradesh,Tikamgarh,252350.0
809,2005,Madhya Pradesh,Tikamgarh,240950.0
810,2006,Madhya Pradesh,Tikamgarh,208830.0
811,2007,Madhya Pradesh,Tikamgarh,231340.0
812,2008,Madhya Pradesh,Tikamgarh,256899.99999999997
813,2009,Madhya Pradesh,Tikamgarh,256720.00000000003
814,2010,Madhya Pradesh,Tikamgarh,249130.0
815,2011,Madhya Pradesh,Tikamgarh,269820.0
816,2012,Madhya Pradesh,Tikamgarh,275010.0
817,2013,Madhya Pradesh,Tikamgarh,278380.0
818,2014,Madhya Pradesh,Tikamgarh,276480.0
819,2015,Madhya Pradesh,Tikamgarh,254840.0
820,2016,Madhya Pradesh,Tikamgarh,276520.0
821,2017,Madhya Pradesh,Tikamgarh,257899.99999999997
822,2018,Madhya Pradesh,Tikamgarh,214280.0
823,2019,Madhya Pradesh,Tikamgarh,222660.0
824,2020,Madhya Pradesh,Tikamgarh,231780.0
825,1966,Madhya Pradesh,Chhatarpur,271300.0
826,1967,Madhya Pradesh,Chhatarpur,280200.0
827,1968,Madhya Pradesh,Chhatarpur,298000.0
828,1969,Madhya Pradesh,Chhatarpur,315000.0
829,1970,Madhya Pradesh,Chhatarpur,315000.0
830,1971,Madhya Pradesh,Chhatarpur,322000.0
831,1972,Madhya Pradesh,Chhatarpur,319000.0
832,1973,Madhya Pradesh,Chhatarpur,321000.0
833,1974,Madhya Pradesh,Chhatarpur,321000.0
834,1975,Madhya Pradesh,Chhatarpur,337300.0
835,1976,Madhya Pradesh,Chhatarpur,333000.0
836,1977,Madhya Pradesh,Chhatarpur,338400.0
837,1978,Madhya Pradesh,Chhatarpur,340200.0
838,1979,Madhya Pradesh,Chhatarpur,317400.0
839,1980,Madhya Pradesh,Chhatarpur,327600.0
840,1981,Madhya Pradesh,Chhatarpur,331000.0
841,1982,Madhya Pradesh,Chhatarpur,331800.0
842,1983,Madhya Pradesh,Chhatarpur,338500.0
843,1984,Madhya Pradesh,Chhatarpur,339300.0
844,1985,Madhya Pradesh,Chhatarpur,349500.0
845,1986,Madhya Pradesh,Chhatarpur,339800.0
846,1987,Madhya Pradesh,Chhatarpur,348800.0
847,1988,Madhya Pradesh,Chhatarpur,348100.0
848,1989,Madhya Pradesh,Chhatarpur,340500.0
849,1990,Madhya Pradesh,Chhatarpur,355900.0
850,1991,Madhya Pradesh,Chhatarpur,347700.0
851,1992,Madhya Pradesh,Chhatarpur,356200.0
852,1993,Madhya Pradesh,Chhatarpur,366700.0
853,1994,Madhya Pradesh,Chhatarpur,372410.0
854,1995,Madhya Pradesh,Chhatarpur,366800.0
855,1996,Madhya Pradesh,Chhatarpur,375640.0
856,1997,Madhya Pradesh,Chhatarpur,380480.0
857,1998,Madhya Pradesh,Chhatarpur,383460.0
858,1999,Madhya Pradesh,Chhatarpur,389900.0
859,2000,Madhya Pradesh,Chhatarpur,374640.0
860,2001,Madhya Pradesh,Chhatarpur,374740.0
861,2002,Madhya Pradesh,Chhatarpur,370340.0
862,2003,Madhya Pradesh,Chhatarpur,387640.0
863,2004,Madhya Pradesh,Chhatarpur,399620.0
864,2005,Madhya Pradesh,Chhatarpur,403860.0
865,2006,Madhya Pradesh,Chhatarpur,319920.0
866,2007,Madhya Pradesh,Chhatarpur,327920.0
867,2008,Madhya Pradesh,Chhatarpur,392350.0
868,2009,Madhya Pradesh,Chhatarpur,407390.0
869,2010,Madhya Pradesh,Chhatarpur,411540.0
870,2011,Madhya Pradesh,Chhatarpur,428610.0
871,2012,Madhya Pradesh,Chhatarpur,455700.0
872,2013,Madhya Pradesh,Chhatarpur,466630.0
873,2014,Madhya Pradesh,Chhatarpur,453770.0
874,2015,Madhya Pradesh,Chhatarpur,380700.0
875,2016,Madhya Pradesh,Chhatarpur,406580.0
876,2017,Madhya Pradesh,Chhatarpur,399800.0
877,2018,Madhya Pradesh,Chhatarpur,422700.0
878,2019,Madhya Pradesh,Chhatarpur,456470.0
879,2020,Madhya Pradesh,Chhatarpur,475460.0
880,1966,Madhya Pradesh,Panna,180000.0
881,1967,Madhya Pradesh,Panna,188100.0
882,1968,Madhya Pradesh,Panna,193000.0
883,1969,Madhya Pradesh,Panna,203000.0
884,1970,Madhya Pradesh,Panna,204000.0
885,1971,Madhya Pradesh,Panna,205000.0
886,1972,Madhya Pradesh,Panna,204000.0
887,1973,Madhya Pradesh,Panna,205000.0
888,1974,Madhya Pradesh,Panna,205000.0
889,1975,Madhya Pradesh,Panna,210600.0
890,1976,Madhya Pradesh,Panna,208000.0
891,1977,Madhya Pradesh,Panna,215100.0
892,1978,Madhya Pradesh,Panna,213000.0
893,1979,Madhya Pradesh,Panna,193200.0
894,1980,Madhya Pradesh,Panna,208300.0
895,1981,Madhya Pradesh,Panna,210300.0
896,1982,Madhya Pradesh,Panna,210000.0
897,1983,Madhya Pradesh,Panna,216400.0
898,1984,Madhya Pradesh,Panna,209600.0
899,1985,Madhya Pradesh,Panna,217100.0
900,1986,Madhya Pradesh,Panna,207200.0
901,1987,Madhya Pradesh,Panna,213900.0
902,1988,Madhya Pradesh,Panna,219000.0
903,1989,Madhya Pradesh,Panna,243900.0
904,1990,Madhya Pradesh,Panna,227200.0
905,1991,Madhya Pradesh,Panna,220900.0
906,1992,Madhya Pradesh,Panna,225700.0
907,1993,Madhya Pradesh,Panna,234700.0
908,1994,Madhya Pradesh,Panna,238330.0
909,1995,Madhya Pradesh,Panna,238610.0
910,1996,Madhya Pradesh,Panna,240420.0
911,1997,Madhya Pradesh,Panna,241520.0
912,1998,Madhya Pradesh,Panna,243240.0
913,1999,Madhya Pradesh,Panna,247030.0
914,2000,Madhya Pradesh,Panna,238170.0
915,2001,Madhya Pradesh,Panna,239110.0
916,2002,Madhya Pradesh,Panna,243740.0
917,2003,Madhya Pradesh,Panna,246750.0
918,2004,Madhya Pradesh,Panna,249590.0
919,2005,Madhya Pradesh,Panna,251520.0
920,2006,Madhya Pradesh,Panna,234080.0
921,2007,Madhya Pradesh,Panna,229270.0
922,2008,Madhya Pradesh,Panna,247540.0
923,2009,Madhya Pradesh,Panna,254880.0
924,2010,Madhya Pradesh,Panna,265120.0
925,2011,Madhya Pradesh,Panna,278670.0
926,2012,Madhya Pradesh,Panna,255340.0
927,2013,Madhya Pradesh,Panna,271960.0
928,2014,Madhya Pradesh,Panna,267560.0
929,2015,Madhya Pradesh,Panna,254740.0
930,2016,Madhya Pradesh,Panna,248330.0
931,2017,Madhya Pradesh,Panna,231950.0
932,2018,Madhya Pradesh,Panna,251420.0
933,2019,Madhya Pradesh,Panna,254450.0
934,2020,Madhya Pradesh,Panna,257850.00000000003
935,1966,Madhya Pradesh,Rewa,331300.0
936,1967,Madhya Pradesh,Rewa,339600.0
937,1968,Madhya Pradesh,Rewa,343300.0
938,1969,Madhya Pradesh,Rewa,362000.0
939,1970,Madhya Pradesh,Rewa,359000.0
940,1971,Madhya Pradesh,Rewa,364000.0
941,1972,Madhya Pradesh,Rewa,362000.0
942,1973,Madhya Pradesh,Rewa,364000.0
943,1974,Madhya Pradesh,Rewa,362000.0
944,1975,Madhya Pradesh,Rewa,369400.0
945,1976,Madhya Pradesh,Rewa,364000.0
946,1977,Madhya Pradesh,Rewa,368500.0
947,1978,Madhya Pradesh,Rewa,367000.0
948,1979,Madhya Pradesh,Rewa,345500.0
949,1980,Madhya Pradesh,Rewa,354900.0
950,1981,Madhya Pradesh,Rewa,359300.0
951,1982,Madhya Pradesh,Rewa,358300.0
952,1983,Madhya Pradesh,Rewa,362500.0
953,1984,Madhya Pradesh,Rewa,363400.0
954,1985,Madhya Pradesh,Rewa,367200.0
955,1986,Madhya Pradesh,Rewa,364500.0
956,1987,Madhya Pradesh,Rewa,358400.0
957,1988,Madhya Pradesh,Rewa,357100.0
958,1989,Madhya Pradesh,Rewa,354300.0
959,1990,Madhya Pradesh,Rewa,366700.0
960,1991,Madhya Pradesh,Rewa,352000.0
961,1992,Madhya Pradesh,Rewa,365400.0
962,1993,Madhya Pradesh,Rewa,367600.0
963,1994,Madhya Pradesh,Rewa,369420.0
964,1995,Madhya Pradesh,Rewa,371480.0
965,1996,Madhya Pradesh,Rewa,369450.0
966,1997,Madhya Pradesh,Rewa,372490.0
967,1998,Madhya Pradesh,Rewa,371840.0
968,1999,Madhya Pradesh,Rewa,370650.0
969,2000,Madhya Pradesh,Rewa,368650.0
970,2001,Madhya Pradesh,Rewa,369320.0
971,2002,Madhya Pradesh,Rewa,368530.0
972,2003,Madhya Pradesh,Rewa,371620.0
973,2004,Madhya Pradesh,Rewa,371090.0
974,2005,Madhya Pradesh,Rewa,369400.0
975,2006,Madhya Pradesh,Rewa,352230.0
976,2007,Madhya Pradesh,Rewa,346900.0
977,2008,Madhya Pradesh,Rewa,354770.0
978,2009,Madhya Pradesh,Rewa,353590.0
979,2010,Madhya Pradesh,Rewa,358320.0
980,2011,Madhya Pradesh,Rewa,360050.0
981,2012,Madhya Pradesh,Rewa,361680.0
982,2013,Madhya Pradesh,Rewa,363060.0
983,2014,Madhya Pradesh,Rewa,362510.0
984,2015,Madhya Pradesh,Rewa,356740.0
985,2016,Madhya Pradesh,Rewa,358440.0
986,2017,Madhya Pradesh,Rewa,357990.0
987,2018,Madhya Pradesh,Rewa,355740.0
988,2019,Madhya Pradesh,Rewa,377510.0
989,2020,Madhya Pradesh,Rewa,390290.0
990,1966,Madhya Pradesh,Sidhi,287200.0
991,1967,Madhya Pradesh,Sidhi,294300.0
992,1968,Madhya Pradesh,Sidhi,303600.0
993,1969,Madhya Pradesh,Sidhi,313000.0
994,1970,Madhya Pradesh,Sidhi,316000.0
995,1971,Madhya Pradesh,Sidhi,318000.0
996,1972,Madhya Pradesh,Sidhi,323000.0
997,1973,Madhya Pradesh,Sidhi,331000.0
998,1974,Madhya Pradesh,Sidhi,334000.0
999,1975,Madhya Pradesh,Sidhi,334400.0
1000,1976,Madhya Pradesh,Sidhi,325000.0
1001,1977,Madhya Pradesh,Sidhi,340200.0
1002,1978,Madhya Pradesh,Sidhi,344000.0
1003,1979,Madhya Pradesh,Sidhi,311800.0
1004,1980,Madhya Pradesh,Sidhi,328000.0
1005,1981,Madhya Pradesh,Sidhi,332200.0
1006,1982,Madhya Pradesh,Sidhi,329900.0
1007,1983,Madhya Pradesh,Sidhi,342500.0
1008,1984,Madhya Pradesh,Sidhi,342400.0
1009,1985,Madhya Pradesh,Sidhi,347100.0
1010,1986,Madhya Pradesh,Sidhi,345600.0
1011,1987,Madhya Pradesh,Sidhi,343900.0
1012,1988,Madhya Pradesh,Sidhi,348500.0
1013,1989,Madhya Pradesh,Sidhi,353000.0
1014,1990,Madhya Pradesh,Sidhi,361700.0
1015,1991,Madhya Pradesh,Sidhi,336100.0
1016,1992,Madhya Pradesh,Sidhi,353200.0
1017,1993,Madhya Pradesh,Sidhi,364800.0
1018,1994,Madhya Pradesh,Sidhi,373240.0
1019,1995,Madhya Pradesh,Sidhi,375420.0
1020,1996,Madhya Pradesh,Sidhi,369070.0
1021,1997,Madhya Pradesh,Sidhi,374420.0
1022,1998,Madhya Pradesh,Sidhi,376050.0
1023,1999,Madhya Pradesh,Sidhi,376430.0
1024,2000,Madhya Pradesh,Sidhi,366650.0
1025,2001,Madhya Pradesh,Sidhi,365510.0
1026,2002,Madhya Pradesh,Sidhi,352230.0
1027,2003,Madhya Pradesh,Sidhi,359280.0
1028,2004,Madhya Pradesh,Sidhi,354730.0
1029,2005,Madhya Pradesh,Sidhi,352830.0
1030,2006,Madhya Pradesh,Sidhi,352580.0
1031,2007,Madhya Pradesh,Sidhi,348250.0
1032,2008,Madhya Pradesh,Sidhi,345360.0
1033,2009,Madhya Pradesh,Sidhi,341230.0
1034,2010,Madhya Pradesh,Sidhi,337640.0
1035,2011,Madhya Pradesh,Sidhi,339050.0
1036,2012,Madhya Pradesh,Sidhi,336350.0
1037,2013,Madhya Pradesh,Sidhi,336520.0
1038,2014,Madhya Pradesh,Sidhi,333030.0
1039,2015,Madhya Pradesh,Sidhi,333800.0
1040,2016,Madhya Pradesh,Sidhi,334850.0
1041,2017,Madhya Pradesh,Sidhi,334050.0
1042,2018,Madhya Pradesh,Sidhi,324880.0
1043,2019,Madhya Pradesh,Sidhi,332970.0
1044,2020,Madhya Pradesh,Sidhi,327830.0
1045,1966,Madhya Pradesh,Satna,311000.0
1046,1967,Madhya Pradesh,Satna,319700.0
1047,1968,Madhya Pradesh,Satna,322800.0
1048,1969,Madhya Pradesh,Satna,339000.0
1049,1970,Madhya Pradesh,Satna,337000.0
1050,1971,Madhya Pradesh,Satna,341000.0
1051,1972,Madhya Pradesh,Satna,340000.0
1052,1973,Madhya Pradesh,Satna,341000.0
1053,1974,Madhya Pradesh,Satna,335000.0
1054,1975,Madhya Pradesh,Satna,343200.0
1055,1976,Madhya Pradesh,Satna,337000.0
1056,1977,Madhya Pradesh,Satna,346500.0
1057,1978,Madhya Pradesh,Satna,348000.0
1058,1979,Madhya Pradesh,Satna,322700.0
1059,1980,Madhya Pradesh,Satna,337600.0
1060,1981,Madhya Pradesh,Satna,342600.0
1061,1982,Madhya Pradesh,Satna,345200.0
1062,1983,Madhya Pradesh,Satna,352900.0
1063,1984,Madhya Pradesh,Satna,351600.0
1064,1985,Madhya Pradesh,Satna,363400.0
1065,1986,Madhya Pradesh,Satna,351600.0
1066,1987,Madhya Pradesh,Satna,353800.0
1067,1988,Madhya Pradesh,Satna,353100.0
1068,1989,Madhya Pradesh,Satna,356800.0
1069,1990,Madhya Pradesh,Satna,363900.0
1070,1991,Madhya Pradesh,Satna,349700.0
1071,1992,Madhya Pradesh,Satna,357000.0
1072,1993,Madhya Pradesh,Satna,361200.0
1073,1994,Madhya Pradesh,Satna,364660.0
1074,1995,Madhya Pradesh,Satna,361510.0
1075,1996,Madhya Pradesh,Satna,360280.0
1076,1997,Madhya Pradesh,Satna,359850.0
