,Year,State Name,Dist Name,Total_Irrigation(1000 ha)
517,1988,Madhya Pradesh,Narsinghpur,3.4925000000000006
518,1989,Madhya Pradesh,Narsinghpur,4.397499999999999
519,1990,Madhya Pradesh,Narsinghpur,5.160500000000001
520,1991,Madhya Pradesh,Narsinghpur,6.166
521,1992,Madhya Pradesh,Narsinghpur,7.3790000000000004
522,1993,Madhya Pradesh,Narsinghpur,8.254999999999999
523,1994,Madhya Pradesh,Narsinghpur,9.794
524,1995,Madhya Pradesh,Narsinghpur,10.587549999999998
525,1996,Madhya Pradesh,Narsinghpur,10.558699999999998
526,1997,Madhya Pradesh,Narsinghpur,10.347749999999998
527,1998,Madhya Pradesh,Narsinghpur,10.94115
528,1999,Madhya Pradesh,Narsinghpur,11.5947
529,2000,Madhya Pradesh,Narsinghpur,12.2161
530,2001,Madhya Pradesh,Narsinghpur,12.850100000000003
531,2002,Madhya Pradesh,Narsinghpur,12.969149999999999
532,2003,Madhya Pradesh,Narsinghpur,13.08035
533,2004,Madhya Pradesh,Narsinghpur,12.997349999999997
534,2005,Madhya Pradesh,Narsinghpur,13.208549999999997
535,2006,Madhya Pradesh,Narsinghpur,13.223649999999997
536,2007,Madhya Pradesh,Narsinghpur,13.758949999999999
537,2008,Madhya Pradesh,Narsinghpur,13.85905
538,2009,Madhya Pradesh,Narsinghpur,14.040699999999998
539,2010,Madhya Pradesh,Narsinghpur,13.511050000000003
540,2011,Madhya Pradesh,Narsinghpur,14.019849999999996
541,2012,Madhya Pradesh,Narsinghpur,15.173399999999997
542,2013,Madhya Pradesh,Narsinghpur,17.908749999999998
543,2014,Madhya Pradesh,Narsinghpur,18.883450000000003
544,2015,Madhya Pradesh,Narsinghpur,21.074450000000002
545,2016,Madhya Pradesh,Narsinghpur,19.9417
546,2017,Madhya Pradesh,Narsinghpur,20.245500000000003
547,2018,Madhya Pradesh,Narsinghpur,21.754399999999997
548,2019,Madhya Pradesh,Narsinghpur,23.810550000000003
549,2020,Madhya Pradesh,Narsinghpur,29.57685
550,1966,Madhya Pradesh,Seoni / Shivani,1.105
551,1967,Madhya Pradesh,Seoni / Shivani,1.1600000000000001
552,1968,Madhya Pradesh,Seoni / Shivani,1.2850000000000001
553,1969,Madhya Pradesh,Seoni / Shivani,1.3000000000000003
554,1970,Madhya Pradesh,Seoni / Shivani,1.3450000000000002
555,1971,Madhya Pradesh,Seoni / Shivani,1.3300000000000003
556,1972,Madhya Pradesh,Seoni / Shivani,1.24
557,1973,Madhya Pradesh,Seoni / Shivani,1.1355
558,1974,Madhya Pradesh,Seoni / Shivani,1.2650000000000001
559,1975,Madhya Pradesh,Seoni / Shivani,1.205
560,1976,Madhya Pradesh,Seoni / Shivani,1.2149999999999999
561,1977,Madhya Pradesh,Seoni / Shivani,1.225
562,1978,Madhya Pradesh,Seoni / Shivani,1.3199999999999998
563,1979,Madhya Pradesh,Seoni / Shivani,1.24
564,1980,Madhya Pradesh,Seoni / Shivani,1.3305
565,1981,Madhya Pradesh,Seoni / Shivani,1.4405000000000001
566,1982,Madhya Pradesh,Seoni / Shivani,1.4010000000000002
567,1983,Madhya Pradesh,Seoni / Shivani,1.3810000000000002
568,1984,Madhya Pradesh,Seoni / Shivani,1.5355
569,1985,Madhya Pradesh,Seoni / Shivani,1.7205
570,1986,Madhya Pradesh,Seoni / Shivani,1.7055000000000002
571,1987,Madhya Pradesh,Seoni / Shivani,1.2905
572,1988,Madhya Pradesh,Seoni / Shivani,1.8604999999999996
573,1989,Madhya Pradesh,Seoni / Shivani,2.085
574,1990,Madhya Pradesh,Seoni / Shivani,2.1740000000000004
575,1991,Madhya Pradesh,Seoni / Shivani,2.1169999999999995
576,1992,Madhya Pradesh,Seoni / Shivani,3.034
577,1993,Madhya Pradesh,Seoni / Shivani,3.5160000000000005
578,1994,Madhya Pradesh,Seoni / Shivani,3.9130000000000003
579,1995,Madhya Pradesh,Seoni / Shivani,3.9969500000000004
580,1996,Madhya Pradesh,Seoni / Shivani,4.05665
581,1997,Madhya Pradesh,Seoni / Shivani,3.06135
582,1998,Madhya Pradesh,Seoni / Shivani,3.9777500000000003
583,1999,Madhya Pradesh,Seoni / Shivani,4.41145
584,2000,Madhya Pradesh,Seoni / Shivani,4.4249
585,2001,Madhya Pradesh,Seoni / Shivani,4.986100000000001
586,2002,Madhya Pradesh,Seoni / Shivani,5.3958
587,2003,Madhya Pradesh,Seoni / Shivani,5.627899999999999
588,2004,Madhya Pradesh,Seoni / Shivani,5.669000000000001
589,2005,Madhya Pradesh,Seoni / Shivani,6.446249999999999
590,2006,Madhya Pradesh,Seoni / Shivani,6.601000000000001
591,2007,Madhya Pradesh,Seoni / Shivani,7.2292000000000005
592,2008,Madhya Pradesh,Seoni / Shivani,6.78955
593,2009,Madhya Pradesh,Seoni / Shivani,7.029050000000001
594,2010,Madhya Pradesh,Seoni / Shivani,7.7179
595,2011,Madhya Pradesh,Seoni / Shivani,8.0932
596,2012,Madhya Pradesh,Seoni / Shivani,9.106549999999999
597,2013,Madhya Pradesh,Seoni / Shivani,10.395050000000001
598,2014,Madhya Pradesh,Seoni / Shivani,11.0684
599,2015,Madhya Pradesh,Seoni / Shivani,10.477500000000001
600,2016,Madhya Pradesh,Seoni / Shivani,10.889100000000001
601,2017,Madhya Pradesh,Seoni / Shivani,11.44395
602,2018,Madhya Pradesh,Seoni / Shivani,12.69445
603,2019,Madhya Pradesh,Seoni / Shivani,14.803350000000004
604,2020,Madhya Pradesh,Seoni / Shivani,17.09355
605,1966,Madhya Pradesh,Mandla,0.12
606,1967,Madhya Pradesh,Mandla,0.07999999999999999
607,1968,Madhya Pradesh,Mandla,0.13
608,1969,Madhya Pradesh,Mandla,0.13
609,1970,Madhya Pradesh,Mandla,0.14500000000000002
610,1971,Madhya Pradesh,Mandla,0.13
611,1972,Madhya Pradesh,Mandla,0.14500000000000002
612,1973,Madhya Pradesh,Mandla,0.15500000000000003
613,1974,Madhya Pradesh,Mandla,0.16499999999999998
614,1975,Madhya Pradesh,Mandla,0.16
615,1976,Madhya Pradesh,Mandla,0.205
616,1977,Madhya Pradesh,Mandla,0.185
617,1978,Madhya Pradesh,Mandla,0.175
618,1979,Madhya Pradesh,Mandla,0.29
619,1980,Madhya Pradesh,Mandla,0.36500000000000005
620,1981,Madhya Pradesh,Mandla,0.41500000000000004
621,1982,Madhya Pradesh,Mandla,0.48
622,1983,Madhya Pradesh,Mandla,0.45499999999999996
623,1984,Madhya Pradesh,Mandla,0.58
624,1985,Madhya Pradesh,Mandla,0.58
625,1986,Madhya Pradesh,Mandla,0.69
626,1987,Madhya Pradesh,Mandla,0.565
627,1988,Madhya Pradesh,Mandla,0.595
628,1989,Madhya Pradesh,Mandla,0.6050000000000001
629,1990,Madhya Pradesh,Mandla,-0.3595
630,1991,Madhya Pradesh,Mandla,-0.11599999999999996
631,1992,Madhya Pradesh,Mandla,-0.048000000000000036
632,1993,Madhya Pradesh,Mandla,-0.0900000000000001
633,1994,Madhya Pradesh,Mandla,-0.11700000000000006
634,1995,Madhya Pradesh,Mandla,-0.23349999999999999
635,1996,Madhya Pradesh,Mandla,-0.22249999999999998
636,1997,Madhya Pradesh,Mandla,-0.413
637,1998,Madhya Pradesh,Mandla,0.744
638,1999,Madhya Pradesh,Mandla,0.8029999999999999
639,2000,Madhya Pradesh,Mandla,0.7695000000000001
640,2001,Madhya Pradesh,Mandla,0.8434999999999999
641,2002,Madhya Pradesh,Mandla,0.8895000000000002
642,2003,Madhya Pradesh,Mandla,0.8829999999999998
643,2004,Madhya Pradesh,Mandla,0.9689999999999998
644,2005,Madhya Pradesh,Mandla,1.025
645,2006,Madhya Pradesh,Mandla,1.0579999999999998
646,2007,Madhya Pradesh,Mandla,1.0534999999999999
647,2008,Madhya Pradesh,Mandla,1.0695
648,2009,Madhya Pradesh,Mandla,1.0235
649,2010,Madhya Pradesh,Mandla,0.9695
650,2011,Madhya Pradesh,Mandla,1.5335
651,2012,Madhya Pradesh,Mandla,1.8635000000000002
652,2013,Madhya Pradesh,Mandla,2.2155
653,2014,Madhya Pradesh,Mandla,2.5675
654,2015,Madhya Pradesh,Mandla,2.6496500000000003
655,2016,Madhya Pradesh,Mandla,2.7799
656,2017,Madhya Pradesh,Mandla,3.0324500000000003
657,2018,Madhya Pradesh,Mandla,3.526
658,2019,Madhya Pradesh,Mandla,4.4782
659,2020,Madhya Pradesh,Mandla,6.120950000000001
660,1966,Madhya Pradesh,Sagar,0.391
661,1967,Madhya Pradesh,Sagar,0.38100000000000006
662,1968,Madhya Pradesh,Sagar,0.45650000000000013
663,1969,Madhya Pradesh,Sagar,0.48150000000000004
664,1970,Madhya Pradesh,Sagar,0.6719999999999998
665,1971,Madhya Pradesh,Sagar,0.9065000000000001
666,1972,Madhya Pradesh,Sagar,0.8960000000000001
667,1973,Madhya Pradesh,Sagar,0.8504999999999999
668,1974,Madhya Pradesh,Sagar,0.7855
669,1975,Madhya Pradesh,Sagar,0.9215
670,1976,Madhya Pradesh,Sagar,0.9665000000000001
671,1977,Madhya Pradesh,Sagar,1.0010000000000001
672,1978,Madhya Pradesh,Sagar,1.03
673,1979,Madhya Pradesh,Sagar,0.8939999999999999
674,1980,Madhya Pradesh,Sagar,1.2879999999999998
675,1981,Madhya Pradesh,Sagar,1.22
676,1982,Madhya Pradesh,Sagar,1.4884999999999997
677,1983,Madhya Pradesh,Sagar,1.7939999999999998
678,1984,Madhya Pradesh,Sagar,2.0180000000000002
679,1985,Madhya Pradesh,Sagar,2.3790000000000004
680,1986,Madhya Pradesh,Sagar,2.4885000000000006
681,1987,Madhya Pradesh,Sagar,3.024
682,1988,Madhya Pradesh,Sagar,3.1834999999999996
683,1989,Madhya Pradesh,Sagar,3.5675000000000012
684,1990,Madhya Pradesh,Sagar,4.361499999999999
685,1991,Madhya Pradesh,Sagar,5.042
686,1992,Madhya Pradesh,Sagar,5.89
687,1993,Madhya Pradesh,Sagar,7.024500000000001
688,1994,Madhya Pradesh,Sagar,8.1475
689,1995,Madhya Pradesh,Sagar,9.3244
690,1996,Madhya Pradesh,Sagar,9.771049999999999
691,1997,Madhya Pradesh,Sagar,9.0275
692,1998,Madhya Pradesh,Sagar,10.6743
693,1999,Madhya Pradesh,Sagar,10.876650000000001
694,2000,Madhya Pradesh,Sagar,10.80015
695,2001,Madhya Pradesh,Sagar,12.47785
696,2002,Madhya Pradesh,Sagar,13.860299999999999
697,2003,Madhya Pradesh,Sagar,15.106649999999998
698,2004,Madhya Pradesh,Sagar,16.202949999999998
699,2005,Madhya Pradesh,Sagar,17.629499999999997
700,2006,Madhya Pradesh,Sagar,17.993950000000005
701,2007,Madhya Pradesh,Sagar,17.4468
702,2008,Madhya Pradesh,Sagar,18.622149999999998
703,2009,Madhya Pradesh,Sagar,18.89675
704,2010,Madhya Pradesh,Sagar,19.4759
705,2011,Madhya Pradesh,Sagar,19.1905
706,2012,Madhya Pradesh,Sagar,20.246499999999997
707,2013,Madhya Pradesh,Sagar,22.946500000000004
708,2014,Madhya Pradesh,Sagar,23.668000000000003
709,2015,Madhya Pradesh,Sagar,22.360000000000007
710,2016,Madhya Pradesh,Sagar,23.109500000000004
711,2017,Madhya Pradesh,Sagar,27.12099999999999
712,2018,Madhya Pradesh,Sagar,27.79049999999999
713,2019,Madhya Pradesh,Sagar,32.37904999999999
714,2020,Madhya Pradesh,Sagar,36.798199999999994
715,1966,Madhya Pradesh,Damoh,0.45999999999999996
716,1967,Madhya Pradesh,Damoh,0.425
717,1968,Madhya Pradesh,Damoh,0.54
718,1969,Madhya Pradesh,Damoh,0.62
719,1970,Madhya Pradesh,Damoh,0.7
720,1971,Madhya Pradesh,Damoh,0.7499999999999999
721,1972,Madhya Pradesh,Damoh,0.795
722,1973,Madhya Pradesh,Damoh,0.74
723,1974,Madhya Pradesh,Damoh,0.7150000000000001
724,1975,Madhya Pradesh,Damoh,0.86
725,1976,Madhya Pradesh,Damoh,0.915
726,1977,Madhya Pradesh,Damoh,0.7304999999999999
727,1978,Madhya Pradesh,Damoh,0.7859999999999999
728,1979,Madhya Pradesh,Damoh,0.5109999999999999
729,1980,Madhya Pradesh,Damoh,0.7859999999999999
730,1981,Madhya Pradesh,Damoh,0.6715
731,1982,Madhya Pradesh,Damoh,0.8865000000000002
732,1983,Madhya Pradesh,Damoh,0.9265000000000002
733,1984,Madhya Pradesh,Damoh,1.0210000000000001
734,1985,Madhya Pradesh,Damoh,1.186
735,1986,Madhya Pradesh,Damoh,1.2855000000000003
736,1987,Madhya Pradesh,Damoh,1.491
737,1988,Madhya Pradesh,Damoh,1.6160000000000003
738,1989,Madhya Pradesh,Damoh,1.7905000000000002
739,1990,Madhya Pradesh,Damoh,2.047
740,1991,Madhya Pradesh,Damoh,2.5789999999999997
741,1992,Madhya Pradesh,Damoh,3.0549999999999993
742,1993,Madhya Pradesh,Damoh,3.7779999999999996
743,1994,Madhya Pradesh,Damoh,4.856
744,1995,Madhya Pradesh,Damoh,5.311450000000001
745,1996,Madhya Pradesh,Damoh,5.53495
746,1997,Madhya Pradesh,Damoh,5.018549999999999
747,1998,Madhya Pradesh,Damoh,5.343249999999999
748,1999,Madhya Pradesh,Damoh,5.921850000000001
749,2000,Madhya Pradesh,Damoh,6.07735
750,2001,Madhya Pradesh,Damoh,6.8862499999999995
751,2002,Madhya Pradesh,Damoh,7.9626
752,2003,Madhya Pradesh,Damoh,7.9198
753,2004,Madhya Pradesh,Damoh,8.392
754,2005,Madhya Pradesh,Damoh,8.773750000000001
755,2006,Madhya Pradesh,Damoh,9.074049999999998
756,2007,Madhya Pradesh,Damoh,8.7457
757,2008,Madhya Pradesh,Damoh,9.221149999999998
758,2009,Madhya Pradesh,Damoh,9.38155
759,2010,Madhya Pradesh,Damoh,7.1274
760,2011,Madhya Pradesh,Damoh,8.001100000000001
761,2012,Madhya Pradesh,Damoh,9.9055
762,2013,Madhya Pradesh,Damoh,13.937499999999996
763,2014,Madhya Pradesh,Damoh,14.217500000000001
764,2015,Madhya Pradesh,Damoh,11.379999999999999
765,2016,Madhya Pradesh,Damoh,15.456000000000003
766,2017,Madhya Pradesh,Damoh,15.171000000000003
767,2018,Madhya Pradesh,Damoh,19.4454
768,2019,Madhya Pradesh,Damoh,19.270049999999998
769,2020,Madhya Pradesh,Damoh,21.741000000000003
770,1966,Madhya Pradesh,Tikamgarh,3.0810000000000004
771,1967,Madhya Pradesh,Tikamgarh,3.565
772,1968,Madhya Pradesh,Tikamgarh,3.5949999999999998
773,1969,Madhya Pradesh,Tikamgarh,4.199999999999999
774,1970,Madhya Pradesh,Tikamgarh,4.2204999999999995
775,1971,Madhya Pradesh,Tikamgarh,4.3950000000000005
776,1972,Madhya Pradesh,Tikamgarh,4.914999999999999
777,1973,Madhya Pradesh,Tikamgarh,4.0200000000000005
778,1974,Madhya Pradesh,Tikamgarh,4.210499999999999
779,1975,Madhya Pradesh,Tikamgarh,4.2105000000000015
780,1976,Madhya Pradesh,Tikamgarh,4.411
781,1977,Madhya Pradesh,Tikamgarh,4.402
782,1978,Madhya Pradesh,Tikamgarh,4.932499999999999
783,1979,Madhya Pradesh,Tikamgarh,4.334999999999999
784,1980,Madhya Pradesh,Tikamgarh,5.2095
785,1981,Madhya Pradesh,Tikamgarh,5.2095
786,1982,Madhya Pradesh,Tikamgarh,5.840999999999999
787,1983,Madhya Pradesh,Tikamgarh,5.8715
788,1984,Madhya Pradesh,Tikamgarh,5.8955
789,1985,Madhya Pradesh,Tikamgarh,6.422
790,1986,Madhya Pradesh,Tikamgarh,6.1175
791,1987,Madhya Pradesh,Tikamgarh,6.335999999999999
792,1988,Madhya Pradesh,Tikamgarh,6.4315
793,1989,Madhya Pradesh,Tikamgarh,5.1175
794,1990,Madhya Pradesh,Tikamgarh,6.703500000000001
795,1991,Madhya Pradesh,Tikamgarh,7.290999999999999
796,1992,Madhya Pradesh,Tikamgarh,7.741499999999999
797,1993,Madhya Pradesh,Tikamgarh,8.303500000000003
798,1994,Madhya Pradesh,Tikamgarh,8.795
799,1995,Madhya Pradesh,Tikamgarh,9.0628
800,1996,Madhya Pradesh,Tikamgarh,9.632200000000001
801,1997,Madhya Pradesh,Tikamgarh,9.9693
802,1998,Madhya Pradesh,Tikamgarh,10.2881
803,1999,Madhya Pradesh,Tikamgarh,10.90745
804,2000,Madhya Pradesh,Tikamgarh,10.5665
805,2001,Madhya Pradesh,Tikamgarh,10.791149999999998
806,2002,Madhya Pradesh,Tikamgarh,11.021
807,2003,Madhya Pradesh,Tikamgarh,11.966450000000004
808,2004,Madhya Pradesh,Tikamgarh,11.724050000000002
809,2005,Madhya Pradesh,Tikamgarh,10.863300000000002
810,2006,Madhya Pradesh,Tikamgarh,7.326999999999998
811,2007,Madhya Pradesh,Tikamgarh,3.0846000000000005
812,2008,Madhya Pradesh,Tikamgarh,11.50955
813,2009,Madhya Pradesh,Tikamgarh,11.03265
814,2010,Madhya Pradesh,Tikamgarh,9.306149999999999
815,2011,Madhya Pradesh,Tikamgarh,11.396849999999997
816,2012,Madhya Pradesh,Tikamgarh,12.266200000000001
817,2013,Madhya Pradesh,Tikamgarh,13.000549999999999
818,2014,Madhya Pradesh,Tikamgarh,12.50895
819,2015,Madhya Pradesh,Tikamgarh,7.267449999999999
820,2016,Madhya Pradesh,Tikamgarh,12.139850000000003
821,2017,Madhya Pradesh,Tikamgarh,7.405699999999999
822,2018,Madhya Pradesh,Tikamgarh,9.961599999999999
823,2019,Madhya Pradesh,Tikamgarh,11.068449999999997
824,2020,Madhya Pradesh,Tikamgarh,12.498750000000001
825,1966,Madhya Pradesh,Chhatarpur,2.6900000000000004
826,1967,Madhya Pradesh,Chhatarpur,3.06
827,1968,Madhya Pradesh,Chhatarpur,3.1200000000000006
828,1969,Madhya Pradesh,Chhatarpur,3.4199999999999995
829,1970,Madhya Pradesh,Chhatarpur,3.4799999999999995
830,1971,Madhya Pradesh,Chhatarpur,3.575
831,1972,Madhya Pradesh,Chhatarpur,3.815
832,1973,Madhya Pradesh,Chhatarpur,3.46
833,1974,Madhya Pradesh,Chhatarpur,3.5700000000000003
834,1975,Madhya Pradesh,Chhatarpur,3.9065000000000003
835,1976,Madhya Pradesh,Chhatarpur,3.7714999999999996
836,1977,Madhya Pradesh,Chhatarpur,3.8900000000000006
837,1978,Madhya Pradesh,Chhatarpur,4.199999999999999
838,1979,Madhya Pradesh,Chhatarpur,3.7650000000000006
839,1980,Madhya Pradesh,Chhatarpur,4.52
840,1981,Madhya Pradesh,Chhatarpur,4.491000000000001
841,1982,Madhya Pradesh,Chhatarpur,4.9205000000000005
842,1983,Madhya Pradesh,Chhatarpur,5.000500000000001
843,1984,Madhya Pradesh,Chhatarpur,5.100499999999999
844,1985,Madhya Pradesh,Chhatarpur,5.431
845,1986,Madhya Pradesh,Chhatarpur,5.2219999999999995
846,1987,Madhya Pradesh,Chhatarpur,5.7005
847,1988,Madhya Pradesh,Chhatarpur,5.609
848,1989,Madhya Pradesh,Chhatarpur,4.970999999999999
849,1990,Madhya Pradesh,Chhatarpur,5.852000000000001
850,1991,Madhya Pradesh,Chhatarpur,6.2155
851,1992,Madhya Pradesh,Chhatarpur,6.679500000000002
852,1993,Madhya Pradesh,Chhatarpur,7.356
853,1994,Madhya Pradesh,Chhatarpur,8.486
854,1995,Madhya Pradesh,Chhatarpur,8.52485
855,1996,Madhya Pradesh,Chhatarpur,9.2507
856,1997,Madhya Pradesh,Chhatarpur,9.50955
857,1998,Madhya Pradesh,Chhatarpur,10.096549999999999
858,1999,Madhya Pradesh,Chhatarpur,10.883199999999999
859,2000,Madhya Pradesh,Chhatarpur,10.319399999999998
860,2001,Madhya Pradesh,Chhatarpur,11.61065
861,2002,Madhya Pradesh,Chhatarpur,12.145850000000001
862,2003,Madhya Pradesh,Chhatarpur,13.203799999999996
863,2004,Madhya Pradesh,Chhatarpur,14.187450000000004
864,2005,Madhya Pradesh,Chhatarpur,14.692600000000002
865,2006,Madhya Pradesh,Chhatarpur,10.12085
866,2007,Madhya Pradesh,Chhatarpur,4.80695
867,2008,Madhya Pradesh,Chhatarpur,11.6879
868,2009,Madhya Pradesh,Chhatarpur,12.535149999999998
869,2010,Madhya Pradesh,Chhatarpur,12.7726
870,2011,Madhya Pradesh,Chhatarpur,13.877049999999997
871,2012,Madhya Pradesh,Chhatarpur,15.128050000000002
872,2013,Madhya Pradesh,Chhatarpur,15.982100000000003
873,2014,Madhya Pradesh,Chhatarpur,15.70635
874,2015,Madhya Pradesh,Chhatarpur,9.650549999999999
875,2016,Madhya Pradesh,Chhatarpur,14.174450000000002
876,2017,Madhya Pradesh,Chhatarpur,14.783649999999998
877,2018,Madhya Pradesh,Chhatarpur,18.477850000000004
878,2019,Madhya Pradesh,Chhatarpur,20.347049999999996
879,2020,Madhya Pradesh,Chhatarpur,22.676350000000003
880,1966,Madhya Pradesh,Panna,0.23500000000000001
881,1967,Madhya Pradesh,Panna,0.23999999999999994
882,1968,Madhya Pradesh,Panna,0.315
883,1969,Madhya Pradesh,Panna,0.39499999999999996
884,1970,Madhya Pradesh,Panna,0.45999999999999996
885,1971,Madhya Pradesh,Panna,0.57
886,1972,Madhya Pradesh,Panna,0.5950000000000001
887,1973,Madhya Pradesh,Panna,0.5199999999999999
888,1974,Madhya Pradesh,Panna,0.57
889,1975,Madhya Pradesh,Panna,0.685
890,1976,Madhya Pradesh,Panna,0.7100000000000002
891,1977,Madhya Pradesh,Panna,0.7855000000000001
892,1978,Madhya Pradesh,Panna,0.8255000000000002
893,1979,Madhya Pradesh,Panna,0.5854999999999999
894,1980,Madhya Pradesh,Panna,0.7605
895,1981,Madhya Pradesh,Panna,0.7655
896,1982,Madhya Pradesh,Panna,0.8460000000000001
897,1983,Madhya Pradesh,Panna,0.85
898,1984,Madhya Pradesh,Panna,0.9005000000000003
899,1985,Madhya Pradesh,Panna,0.8900000000000002
900,1986,Madhya Pradesh,Panna,1.0010000000000001
901,1987,Madhya Pradesh,Panna,1.0155
902,1988,Madhya Pradesh,Panna,1.0110000000000001
903,1989,Madhya Pradesh,Panna,1.1405000000000003
904,1990,Madhya Pradesh,Panna,1.1469999999999998
905,1991,Madhya Pradesh,Panna,1.4334999999999998
906,1992,Madhya Pradesh,Panna,1.5735000000000003
907,1993,Madhya Pradesh,Panna,1.9505000000000003
908,1994,Madhya Pradesh,Panna,2.3925
909,1995,Madhya Pradesh,Panna,2.6979999999999995
910,1996,Madhya Pradesh,Panna,2.8665
911,1997,Madhya Pradesh,Panna,2.593
912,1998,Madhya Pradesh,Panna,3.2080000000000006
913,1999,Madhya Pradesh,Panna,3.7474999999999996
914,2000,Madhya Pradesh,Panna,4.023500000000001
915,2001,Madhya Pradesh,Panna,4.449000000000001
916,2002,Madhya Pradesh,Panna,5.465
917,2003,Madhya Pradesh,Panna,5.6885
918,2004,Madhya Pradesh,Panna,5.828500000000001
919,2005,Madhya Pradesh,Panna,6.185499999999999
920,2006,Madhya Pradesh,Panna,5.794
921,2007,Madhya Pradesh,Panna,5.8775
922,2008,Madhya Pradesh,Panna,6.081000000000001
923,2009,Madhya Pradesh,Panna,6.805499999999999
924,2010,Madhya Pradesh,Panna,7.0429999999999975
925,2011,Madhya Pradesh,Panna,9.729000000000001
926,2012,Madhya Pradesh,Panna,8.843
927,2013,Madhya Pradesh,Panna,7.974500000000001
928,2014,Madhya Pradesh,Panna,8.3615
929,2015,Madhya Pradesh,Panna,7.330500000000001
930,2016,Madhya Pradesh,Panna,8.53
931,2017,Madhya Pradesh,Panna,9.8235
932,2018,Madhya Pradesh,Panna,11.248499999999996
933,2019,Madhya Pradesh,Panna,12.939950000000001
934,2020,Madhya Pradesh,Panna,14.186400000000003
935,1966,Madhya Pradesh,Rewa,0.185
936,1967,Madhya Pradesh,Rewa,0.09
937,1968,Madhya Pradesh,Rewa,0.17
938,1969,Madhya Pradesh,Rewa,0.185
939,1970,Madhya Pradesh,Rewa,0.2899999999999999
940,1971,Madhya Pradesh,Rewa,0.4704999999999999
941,1972,Madhya Pradesh,Rewa,0.6554999999999999
942,1973,Madhya Pradesh,Rewa,0.7104999999999999
943,1974,Madhya Pradesh,Rewa,0.8605000000000003
944,1975,Madhya Pradesh,Rewa,1.0850000000000002
945,1976,Madhya Pradesh,Rewa,1.19
946,1977,Madhya Pradesh,Rewa,1.1050000000000002
947,1978,Madhya Pradesh,Rewa,1.09
948,1979,Madhya Pradesh,Rewa,0.8550000000000001
949,1980,Madhya Pradesh,Rewa,1.1460000000000001
950,1981,Madhya Pradesh,Rewa,1.116
951,1982,Madhya Pradesh,Rewa,1.2815
952,1983,Madhya Pradesh,Rewa,1.371
953,1984,Madhya Pradesh,Rewa,1.536
954,1985,Madhya Pradesh,Rewa,1.685
955,1986,Madhya Pradesh,Rewa,1.8425
956,1987,Madhya Pradesh,Rewa,2.073000000000001
957,1988,Madhya Pradesh,Rewa,2.268000000000001
958,1989,Madhya Pradesh,Rewa,2.1770000000000005
959,1990,Madhya Pradesh,Rewa,2.5639999999999996
960,1991,Madhya Pradesh,Rewa,2.8875
961,1992,Madhya Pradesh,Rewa,3.4485
962,1993,Madhya Pradesh,Rewa,3.7444999999999995
963,1994,Madhya Pradesh,Rewa,4.1285
964,1995,Madhya Pradesh,Rewa,4.4182500000000005
965,1996,Madhya Pradesh,Rewa,4.4354000000000005
966,1997,Madhya Pradesh,Rewa,4.432550000000001
967,1998,Madhya Pradesh,Rewa,4.523549999999999
968,1999,Madhya Pradesh,Rewa,4.6815500000000005
969,2000,Madhya Pradesh,Rewa,4.5212
970,2001,Madhya Pradesh,Rewa,4.697149999999999
971,2002,Madhya Pradesh,Rewa,4.768
972,2003,Madhya Pradesh,Rewa,4.837899999999999
973,2004,Madhya Pradesh,Rewa,4.9556
974,2005,Madhya Pradesh,Rewa,5.0664
975,2006,Madhya Pradesh,Rewa,4.983500000000001
976,2007,Madhya Pradesh,Rewa,4.8908499999999995
977,2008,Madhya Pradesh,Rewa,5.39185
978,2009,Madhya Pradesh,Rewa,5.54405
979,2010,Madhya Pradesh,Rewa,5.152
980,2011,Madhya Pradesh,Rewa,6.341500000000001
981,2012,Madhya Pradesh,Rewa,7.018600000000001
982,2013,Madhya Pradesh,Rewa,7.167049999999999
983,2014,Madhya Pradesh,Rewa,7.506500000000001
984,2015,Madhya Pradesh,Rewa,8.1464
985,2016,Madhya Pradesh,Rewa,8.847149999999997
986,2017,Madhya Pradesh,Rewa,10.271049999999999
987,2018,Madhya Pradesh,Rewa,12.238999999999999
