,Year,State Name,Dist Name,Total_Area_ha,Total_Yield_t_per_ha
14081,2015,Orissa,Ganjam,696549.9999999999,1.140966190510373
14082,2016,Orissa,Ganjam,868540.0000000001,1.3242567987657443
14083,2017,Orissa,Ganjam,819990.0000000001,0.9034500420736837
14084,1966,Orissa,Kalahandi,431329.99999999994,0.5558389168386154
14085,1967,Orissa,Kalahandi,468289.9999999999,0.6156868607059728
14086,1968,Orissa,Kalahandi,476969.99999999994,0.6982409795165314
14087,1969,Orissa,Kalahandi,518509.9999999999,0.6872770052650866
14088,1970,Orissa,Kalahandi,522919.99999999994,0.7147364797674596
14089,1971,Orissa,Kalahandi,509620.0,0.7226364742357053
14090,1972,Orissa,Kalahandi,547290.0,0.6591752087558699
14091,1973,Orissa,Kalahandi,557290.0,0.6560139245276249
14092,1974,Orissa,Kalahandi,521590.00000000006,0.44546482869686915
14093,1975,Orissa,Kalahandi,626660.0000000001,0.6474164618772539
14094,1976,Orissa,Kalahandi,554180.0,0.5346457829586055
14095,1977,Orissa,Kalahandi,654550.0000000001,0.6093041020548466
14096,1978,Orissa,Kalahandi,702060.0000000001,0.5852206364128422
14097,1979,Orissa,Kalahandi,725770.0,0.34674897005938515
14098,1980,Orissa,Kalahandi,776119.9999999999,0.5742282121321446
14099,1981,Orissa,Kalahandi,833450.0,0.5708440818285441
14100,1982,Orissa,Kalahandi,814989.9999999999,0.5429637173462252
14101,1983,Orissa,Kalahandi,894389.9999999999,0.6316372052460337
14102,1984,Orissa,Kalahandi,793550.0000000001,0.6138869636443828
14103,1985,Orissa,Kalahandi,907109.9999999999,0.6925179967148416
14104,1986,Orissa,Kalahandi,848889.9999999999,0.5219639764869419
14105,1987,Orissa,Kalahandi,775679.9999999999,0.6235303217821783
14106,1988,Orissa,Kalahandi,857750.0,0.6212532789274265
14107,1989,Orissa,Kalahandi,951590.0000000002,0.6931136308704378
14108,1990,Orissa,Kalahandi,962030.0,0.7051859089633378
14109,1991,Orissa,Kalahandi,967569.9999999999,0.6786795787384892
14110,1992,Orissa,Kalahandi,945769.9999999999,0.5853220127515147
14111,1993,Orissa,Kalahandi,967079.9999999999,0.6729536336187285
14112,1994,Orissa,Kalahandi,1007279.9999999998,0.677805575411008
14113,1995,Orissa,Kalahandi,1028970.0,0.7100692925935643
14114,1996,Orissa,Kalahandi,840420.0,0.5173841650603271
14115,1997,Orissa,Kalahandi,876890.0,0.7574952388555007
14116,1998,Orissa,Kalahandi,838120.0000000001,0.502565265117167
14117,1999,Orissa,Kalahandi,883479.9999999998,0.7412165527233219
14118,2000,Orissa,Kalahandi,831510.0000000001,0.7321860230183639
14119,2001,Orissa,Kalahandi,921820.0,0.7869649172289602
14120,2002,Orissa,Kalahandi,685750.0,0.37694495078381335
14121,2003,Orissa,Kalahandi,879910.0000000001,0.8193337955018124
14122,2004,Orissa,Kalahandi,904310.0,0.687076334442835
14123,2005,Orissa,Kalahandi,966400.0000000001,0.7171564569536424
14124,2006,Orissa,Kalahandi,959849.9999999999,0.7754024066260354
14125,2007,Orissa,Kalahandi,993949.9999999998,0.936143669198652
14126,2008,Orissa,Kalahandi,1004199.9999999997,0.8770663214499108
14127,2009,Orissa,Kalahandi,1034949.9999999998,0.918817334170733
14128,2010,Orissa,Kalahandi,1001990.0000000002,1.2301120769668363
14129,2011,Orissa,Kalahandi,975490.0000000001,0.734697434110037
14130,2012,Orissa,Kalahandi,1002520.0,1.2928021386107007
14131,2013,Orissa,Kalahandi,943710.0000000001,1.3594642421930467
14132,2014,Orissa,Kalahandi,920339.9999999999,1.3201751526609735
14133,2015,Orissa,Kalahandi,859040.0000000001,0.8440584838889923
14134,2016,Orissa,Kalahandi,999060.0000000001,1.231097231397513
14135,2017,Orissa,Kalahandi,931300.0000000002,1.0740685063889186
14136,1966,Orissa,Keonjhar,272859.99999999994,0.7927875100784283
14137,1967,Orissa,Keonjhar,284630.0,0.6938130204124652
14138,1968,Orissa,Keonjhar,280940.00000000006,0.7441446572221826
14139,1969,Orissa,Keonjhar,290059.99999999994,0.7257463972971112
14140,1970,Orissa,Keonjhar,286390.00000000006,0.7336848353643629
14141,1971,Orissa,Keonjhar,269479.99999999994,0.618561674335758
14142,1972,Orissa,Keonjhar,257449.99999999994,0.7415420469994175
14143,1973,Orissa,Keonjhar,344599.99999999994,0.7780615206035983
14144,1974,Orissa,Keonjhar,332430.0,0.6219354450561021
14145,1975,Orissa,Keonjhar,352790.0,0.7173389268403301
14146,1976,Orissa,Keonjhar,299430.00000000006,0.5454697258123767
14147,1977,Orissa,Keonjhar,343660.0,0.7117499854507362
14148,1978,Orissa,Keonjhar,366080.00000000006,0.6348612325174825
14149,1979,Orissa,Keonjhar,379320.00000000006,0.38228935990720236
14150,1980,Orissa,Keonjhar,373549.99999999994,0.5968411189934416
14151,1981,Orissa,Keonjhar,366869.99999999994,0.6397088887071716
14152,1982,Orissa,Keonjhar,356590.00000000006,0.44415154659412764
14153,1983,Orissa,Keonjhar,444359.99999999994,0.7102124403636695
14154,1984,Orissa,Keonjhar,442009.9999999999,0.5931087531956292
14155,1985,Orissa,Keonjhar,475630.0,0.6520614763576731
14156,1986,Orissa,Keonjhar,473560.00000000006,0.6387152631134386
14157,1987,Orissa,Keonjhar,505630.0,0.42562743508098805
14158,1988,Orissa,Keonjhar,478819.99999999994,0.7365607117497179
14159,1989,Orissa,Keonjhar,462290.00000000006,0.7498107248696705
14160,1990,Orissa,Keonjhar,476229.99999999994,0.717111479747181
14161,1991,Orissa,Keonjhar,486060.0,0.7328519112866727
14162,1992,Orissa,Keonjhar,471719.99999999994,0.5965827185618586
14163,1993,Orissa,Keonjhar,487030.00000000006,0.7855984230950865
14164,1994,Orissa,Keonjhar,483040.0,0.7651954289499836
14165,1995,Orissa,Keonjhar,501619.99999999994,0.7751285833898172
14166,1996,Orissa,Keonjhar,416899.99999999994,0.611993283761094
14167,1997,Orissa,Keonjhar,453470.00000000006,0.9141067766335147
14168,1998,Orissa,Keonjhar,454580.0,0.5177746491266663
14169,1999,Orissa,Keonjhar,438629.99999999994,0.6296194970704239
14170,2000,Orissa,Keonjhar,422379.9999999999,0.6464084473696674
14171,2001,Orissa,Keonjhar,492630.0,0.6977041593082028
14172,2002,Orissa,Keonjhar,494700.00000000006,0.3195067717808773
14173,2003,Orissa,Keonjhar,525130.0,0.7931559804238955
14174,2004,Orissa,Keonjhar,511260.0,0.6907639948362869
14175,2005,Orissa,Keonjhar,506020.0000000001,0.7010592466700918
14176,2006,Orissa,Keonjhar,504749.9999999999,0.672867756315008
14177,2007,Orissa,Keonjhar,514140.0000000001,0.8268564982300538
14178,2008,Orissa,Keonjhar,523679.99999999994,0.7200007638252368
14179,2009,Orissa,Keonjhar,512479.9999999999,0.7469169528566971
14180,2010,Orissa,Keonjhar,500050.0,0.6200179982001799
14181,2011,Orissa,Keonjhar,480519.99999999994,0.8186339798551567
14182,2012,Orissa,Keonjhar,480770.0,0.8419826528277558
14183,2013,Orissa,Keonjhar,382449.99999999994,1.0556412602954635
14184,2014,Orissa,Keonjhar,390630.0000000001,1.3880654327624602
14185,2015,Orissa,Keonjhar,379949.99999999994,0.8893538623503092
14186,2016,Orissa,Keonjhar,490299.9999999998,1.1419946971242099
14187,2017,Orissa,Keonjhar,485219.99999999994,1.139668603932237
14188,1966,Orissa,Koraput,667050.0000000002,0.6580915973315341
14189,1967,Orissa,Koraput,683510.0,0.6680370440812862
14190,1968,Orissa,Koraput,690119.9999999999,0.7293369269112621
14191,1969,Orissa,Koraput,748310.0000000001,0.6715665967313011
14192,1970,Orissa,Koraput,744559.9999999999,0.7219700225636618
14193,1971,Orissa,Koraput,660600.0000000002,0.7272479564032696
14194,1972,Orissa,Koraput,744220.0000000001,0.6580715379860794
14195,1973,Orissa,Koraput,808910.0000000001,0.7455341138074693
14196,1974,Orissa,Koraput,854480.0000000001,0.5259690103922853
14197,1975,Orissa,Koraput,899180.0,0.7872728485953868
14198,1976,Orissa,Koraput,901240.0,0.5912742443744174
14199,1977,Orissa,Koraput,989780.0,0.6969932712319908
14200,1978,Orissa,Koraput,1037250.0,0.6900843576765487
14201,1979,Orissa,Koraput,1053639.9999999998,0.48306822064462257
14202,1980,Orissa,Koraput,1116290.0,0.6585475100556308
14203,1981,Orissa,Koraput,1056060.0000000005,0.7194761661269242
14204,1982,Orissa,Koraput,1130060.0000000002,0.7046086048528394
14205,1983,Orissa,Koraput,1183320.0000000002,0.8290487780144
14206,1984,Orissa,Koraput,1114670.0,0.6858532121614471
14207,1985,Orissa,Koraput,1132700.0,0.8591065595479827
14208,1986,Orissa,Koraput,1126799.9999999998,0.7226659566915161
14209,1987,Orissa,Koraput,1094760.0,0.6678815448134751
14210,1988,Orissa,Koraput,1136289.9999999995,0.7964956129157174
14211,1989,Orissa,Koraput,1185689.9999999995,0.8366352081910114
14212,1990,Orissa,Koraput,1332500.0,0.814108818011257
14213,1991,Orissa,Koraput,1436909.9999999998,0.7749824275702726
14214,1992,Orissa,Koraput,1300030.0,0.6483927293985523
14215,1993,Orissa,Koraput,1342510.0,0.7747875248601499
14216,1994,Orissa,Koraput,1330659.9999999995,0.8098236965115055
14217,1995,Orissa,Koraput,1321170.0000000002,0.8395361686989563
14218,1996,Orissa,Koraput,1224719.9999999998,0.7396792736298912
14219,1997,Orissa,Koraput,1234770.0,0.6401273111591633
14220,1998,Orissa,Koraput,1214419.9999999995,0.8067060819156475
14221,1999,Orissa,Koraput,1215560.0000000005,0.8475764256803447
14222,2000,Orissa,Koraput,1193290.0000000002,0.7440186375482906
14223,2001,Orissa,Koraput,1351540.0,0.7581499622652677
14224,2002,Orissa,Koraput,1124499.9999999998,0.5163361493997333
14225,2003,Orissa,Koraput,1285389.9999999998,0.8435260893580938
14226,2004,Orissa,Koraput,1345840.0,0.8654817808952032
14227,2005,Orissa,Koraput,1312390.0,0.8583805118905202
14228,2006,Orissa,Koraput,1307949.9999999998,0.9823846477311826
14229,2007,Orissa,Koraput,1314800.0,1.1693565561302102
14230,2008,Orissa,Koraput,1352250.0000000002,1.0673248289887223
14231,2009,Orissa,Koraput,1343070.0000000002,0.9841780398638935
14232,2010,Orissa,Koraput,1463330.0000000005,1.1686700880867607
14233,2011,Orissa,Koraput,1396680.0000000002,0.8008061975541998
14234,2012,Orissa,Koraput,1421759.9999999998,1.1669058068872384
14235,2013,Orissa,Koraput,1102450.0,1.6676765386185322
14236,2014,Orissa,Koraput,1119169.9999999998,1.5937971889882685
14237,2015,Orissa,Koraput,999979.9999999999,1.183363667273346
14238,2016,Orissa,Koraput,1351030.0000000005,1.3438857760375413
14239,2017,Orissa,Koraput,1336320.0,1.2627364703065134
14240,1966,Orissa,Mayurbhanja,406929.99999999994,0.7635219816676088
14241,1967,Orissa,Mayurbhanja,421810.0,0.7701571797728836
14242,1968,Orissa,Mayurbhanja,411980.0,0.7838244574979369
14243,1969,Orissa,Mayurbhanja,427269.99999999994,0.7681559669529809
14244,1970,Orissa,Mayurbhanja,413780.0,0.7015322151868143
14245,1971,Orissa,Mayurbhanja,464369.9999999999,0.5867088743889572
14246,1972,Orissa,Mayurbhanja,450019.99999999994,0.7461446157948538
14247,1973,Orissa,Mayurbhanja,463310.0000000002,0.7297058125229325
14248,1974,Orissa,Mayurbhanja,472099.99999999994,0.681974158017369
14249,1975,Orissa,Mayurbhanja,506830.0000000001,0.7389459976718031
14250,1976,Orissa,Mayurbhanja,441850.0000000001,0.6321376032590243
14251,1977,Orissa,Mayurbhanja,520150.0,0.8458521580313368
14252,1978,Orissa,Mayurbhanja,528190.0,0.7876521706204207
14253,1979,Orissa,Mayurbhanja,527069.9999999999,0.4858747414954371
14254,1980,Orissa,Mayurbhanja,518519.9999999999,0.7960734397901721
14255,1981,Orissa,Mayurbhanja,523220.0,0.7515576621688774
14256,1982,Orissa,Mayurbhanja,531390.0,0.5549596341669961
14257,1983,Orissa,Mayurbhanja,571899.9999999999,0.8014687882496941
14258,1984,Orissa,Mayurbhanja,589380.0,0.7565238046761004
14259,1985,Orissa,Mayurbhanja,586630.0,0.773485842865179
14260,1986,Orissa,Mayurbhanja,589829.9999999999,0.7434684570130379
14261,1987,Orissa,Mayurbhanja,591049.9999999999,0.7208188816512986
14262,1988,Orissa,Mayurbhanja,600230.0000000001,0.8281991903103807
14263,1989,Orissa,Mayurbhanja,620179.9999999999,0.7703408687800316
14264,1990,Orissa,Mayurbhanja,630579.9999999999,0.7476926004630657
14265,1991,Orissa,Mayurbhanja,641489.9999999998,0.8252349997661699
14266,1992,Orissa,Mayurbhanja,624340.0,0.7851331005541851
14267,1993,Orissa,Mayurbhanja,629479.9999999999,0.8738482557031202
14268,1994,Orissa,Mayurbhanja,635770.0000000001,0.8704248391713985
14269,1995,Orissa,Mayurbhanja,617729.9999999999,0.8301361436226181
14270,1996,Orissa,Mayurbhanja,528390.0,0.6340203258956454
14271,1997,Orissa,Mayurbhanja,568430.0,0.9554738490227467
14272,1998,Orissa,Mayurbhanja,564319.9999999998,0.6372093847462433
14273,1999,Orissa,Mayurbhanja,517729.9999999999,0.8578795897475519
14274,2000,Orissa,Mayurbhanja,512120.0,0.8663789736780441
14275,2001,Orissa,Mayurbhanja,553420.0,1.0724766000505943
14276,2002,Orissa,Mayurbhanja,496690.0,0.5932271638245182
14277,2003,Orissa,Mayurbhanja,545560.0,1.0063054476134616
14278,2004,Orissa,Mayurbhanja,548700.0000000001,1.0142336431565517
14279,2005,Orissa,Mayurbhanja,549300.0,0.9961587474968139
14280,2006,Orissa,Mayurbhanja,557970.0000000001,1.0426008566768823
14281,2007,Orissa,Mayurbhanja,591000.0,1.1184602368866328
14282,2008,Orissa,Mayurbhanja,593990.0000000001,1.0654893180019864
14283,2009,Orissa,Mayurbhanja,579180.0,0.9482198970958944
14284,2010,Orissa,Mayurbhanja,529939.9999999999,0.662320262671246
14285,2011,Orissa,Mayurbhanja,564269.9999999999,1.1819164584330197
14286,2012,Orissa,Mayurbhanja,548569.9999999998,1.104325792515085
14287,2013,Orissa,Mayurbhanja,487079.99999999994,1.110721031452739
14288,2014,Orissa,Mayurbhanja,497430.0,1.623042438131998
14289,2015,Orissa,Mayurbhanja,427920.0,0.8946532062067679
14290,2016,Orissa,Mayurbhanja,565540.0,1.438801853096156
14291,2017,Orissa,Mayurbhanja,595799.9999999999,1.253977844914401
14292,1966,Orissa,Phulbani ( Kandhamal ),188720.00000000003,0.4088066977532852
14293,1967,Orissa,Phulbani ( Kandhamal ),162000.00000000003,0.4280864197530864
14294,1968,Orissa,Phulbani ( Kandhamal ),182630.0,0.5381919728412636
14295,1969,Orissa,Phulbani ( Kandhamal ),210250.0,0.43919143876337685
14296,1970,Orissa,Phulbani ( Kandhamal ),217380.00000000003,0.5306835955469684
14297,1971,Orissa,Phulbani ( Kandhamal ),201710.0,0.5057260423380101
14298,1972,Orissa,Phulbani ( Kandhamal ),203880.00000000003,0.5663625662154208
14299,1973,Orissa,Phulbani ( Kandhamal ),213640.0,0.5503651001685078
14300,1974,Orissa,Phulbani ( Kandhamal ),237200.00000000003,0.31842327150084315
14301,1975,Orissa,Phulbani ( Kandhamal ),251010.0,0.6331620254173141
14302,1976,Orissa,Phulbani ( Kandhamal ),239110.0,0.3973903224457363
14303,1977,Orissa,Phulbani ( Kandhamal ),273079.99999999994,0.5365826863922659
14304,1978,Orissa,Phulbani ( Kandhamal ),322709.99999999994,0.5724024666108892
14305,1979,Orissa,Phulbani ( Kandhamal ),313280.00000000006,0.30295582226762
14306,1980,Orissa,Phulbani ( Kandhamal ),362749.99999999994,0.5603308063404548
14307,1981,Orissa,Phulbani ( Kandhamal ),338900.0,0.6375922100914724
14308,1982,Orissa,Phulbani ( Kandhamal ),370600.00000000006,0.5808688613059902
14309,1983,Orissa,Phulbani ( Kandhamal ),406010.0,0.6702790571660798
14310,1984,Orissa,Phulbani ( Kandhamal ),405420.0,0.5976764836465887
14311,1985,Orissa,Phulbani ( Kandhamal ),422619.9999999999,0.7434101556954239
14312,1986,Orissa,Phulbani ( Kandhamal ),429249.99999999994,0.7138730343622599
14313,1987,Orissa,Phulbani ( Kandhamal ),377680.0,0.41837004871849187
14314,1988,Orissa,Phulbani ( Kandhamal ),399110.0,0.6520007015609731
14315,1989,Orissa,Phulbani ( Kandhamal ),424960.0,0.6879471009036144
14316,1990,Orissa,Phulbani ( Kandhamal ),406519.99999999994,0.5425317327560759
14317,1991,Orissa,Phulbani ( Kandhamal ),401450.0,0.6504172375140116
14318,1992,Orissa,Phulbani ( Kandhamal ),425190.0000000001,0.6898562995366775
14319,1993,Orissa,Phulbani ( Kandhamal ),423000.00000000006,0.581063829787234
14320,1994,Orissa,Phulbani ( Kandhamal ),417259.99999999994,0.6889229736854722
14321,1995,Orissa,Phulbani ( Kandhamal ),408610.0,0.6905606813342794
14322,1996,Orissa,Phulbani ( Kandhamal ),286160.0,0.5439614201845123
14323,1997,Orissa,Phulbani ( Kandhamal ),320140.00000000006,0.8198912975573184
14324,1998,Orissa,Phulbani ( Kandhamal ),294859.99999999994,0.6540392050464628
14325,1999,Orissa,Phulbani ( Kandhamal ),295240.0,0.7896965180869799
14326,2000,Orissa,Phulbani ( Kandhamal ),289170.0,0.4700003458173394
14327,2001,Orissa,Phulbani ( Kandhamal ),350120.00000000006,0.6579744087741345
14328,2002,Orissa,Phulbani ( Kandhamal ),333989.99999999994,0.35986107368484094
14329,2003,Orissa,Phulbani ( Kandhamal ),372560.0,0.7513957483358386
14330,2004,Orissa,Phulbani ( Kandhamal ),379110.0,0.648175991137137
14331,2005,Orissa,Phulbani ( Kandhamal ),385050.00000000006,0.6782236073237242
14332,2006,Orissa,Phulbani ( Kandhamal ),389300.0,0.7006935525301823
14333,2007,Orissa,Phulbani ( Kandhamal ),385930.0,0.6988573057290182
14334,2008,Orissa,Phulbani ( Kandhamal ),396410.0,0.6470321132161148
14335,2009,Orissa,Phulbani ( Kandhamal ),393540.0000000001,0.6908319357625654
14336,2010,Orissa,Phulbani ( Kandhamal ),399750.0,0.601676047529706
14337,2011,Orissa,Phulbani ( Kandhamal ),397069.99999999994,0.5301835948321455
14338,2012,Orissa,Phulbani ( Kandhamal ),395520.00000000006,0.858869336569579
14339,2013,Orissa,Phulbani ( Kandhamal ),308230.00000000006,0.9550660221263341
14340,2014,Orissa,Phulbani ( Kandhamal ),299370.0,1.0795670908908706
14341,2015,Orissa,Phulbani ( Kandhamal ),280670.00000000006,0.6523675490789894
14342,2016,Orissa,Phulbani ( Kandhamal ),381779.99999999994,0.9521190214259521
14343,2017,Orissa,Phulbani ( Kandhamal ),375129.99999999994,0.7679204542425296
14344,1966,Orissa,Puri,681420.0,0.708124211206011
14345,1967,Orissa,Puri,640079.9999999999,0.6831646044244472
14346,1968,Orissa,Puri,667450.0000000001,0.8018578170649484
14347,1969,Orissa,Puri,716150.0,0.7348181246945472
14348,1970,Orissa,Puri,667820.0000000001,0.7479410619628041
14349,1971,Orissa,Puri,653880.0000000001,0.7830947574478495
14350,1972,Orissa,Puri,675460.0000000001,0.9331862730583599
14351,1973,Orissa,Puri,683049.9999999999,0.8677695629895322
14352,1974,Orissa,Puri,688270.0000000001,0.5981373588853209
14353,1975,Orissa,Puri,759100.0,0.8095639573178766
14354,1976,Orissa,Puri,723530.0000000002,0.5981921965917099
14355,1977,Orissa,Puri,816160.0,0.7498652225053911
14356,1978,Orissa,Puri,851140.0,0.7482435322038676
14357,1979,Orissa,Puri,854040.0000000001,0.6737272258910588
14358,1980,Orissa,Puri,905719.9999999998,0.7266925760720755
14359,1981,Orissa,Puri,844590.0000000001,0.7339419126440047
14360,1982,Orissa,Puri,819120.0000000001,0.6131213985740794
14361,1983,Orissa,Puri,866270.0,0.9046717536103062
14362,1984,Orissa,Puri,800860.0000000001,0.8336912818719875
14363,1985,Orissa,Puri,912969.9999999999,0.9578956592220995
14364,1986,Orissa,Puri,945620.0000000001,0.8655062287176665
14365,1987,Orissa,Puri,950500.0,0.7140452393477117
14366,1988,Orissa,Puri,885380.0000000001,0.8421807585443537
14367,1989,Orissa,Puri,902920.0000000001,1.0233686262348818
14368,1990,Orissa,Puri,848810.0000000001,0.7511575028569408
14369,1991,Orissa,Puri,912040.0000000001,1.034066488311916
14370,1992,Orissa,Puri,892020.0000000001,0.8843075267370683
14371,1993,Orissa,Puri,915600.0000000001,1.02217125382263
14372,1994,Orissa,Puri,887210.0,0.8561896281601875
14373,1995,Orissa,Puri,914920.0000000001,0.9736698290560923
14374,1996,Orissa,Puri,758080.0,0.767214542000844
14375,1997,Orissa,Puri,860009.9999999999,0.8651527307822003
14376,1998,Orissa,Puri,833390.0,0.9316886451721281
14377,1999,Orissa,Puri,824340.0000000001,0.6285149331586481
14378,2000,Orissa,Puri,714659.9999999999,0.8459407270590213
14379,2001,Orissa,Puri,834200.0000000001,0.8874370654519297
14380,2002,Orissa,Puri,771989.9999999999,0.4572079949222141
14381,2003,Orissa,Puri,838920.0,0.7744361798502837
14382,2004,Orissa,Puri,809960.0,0.8647464072299869
14383,2005,Orissa,Puri,893980.0,0.9447750508959929
14384,2006,Orissa,Puri,862689.9999999999,0.903499518946551
14385,2007,Orissa,Puri,849290.0000000001,0.9543501042046884
14386,2008,Orissa,Puri,871150.0000000001,0.8328646042587384
14387,2009,Orissa,Puri,873300.0,0.9525592579869461
14388,2010,Orissa,Puri,874960.0000000001,0.9404087043979152
14389,2011,Orissa,Puri,822630.0000000001,0.7813840973463161
14390,2012,Orissa,Puri,850679.9999999999,1.1766116518549867
14391,2013,Orissa,Puri,667019.9999999999,0.846571317201883
14392,2014,Orissa,Puri,650579.9999999998,1.4155522764302624
14393,2015,Orissa,Puri,607400.0,1.0986170563055646
14394,2016,Orissa,Puri,776820.0,1.2186092016168482
14395,2017,Orissa,Puri,761820.0,0.8191305032684886
14396,1966,Orissa,Sambalpur,683850.0000000001,0.8295093953352345
14397,1967,Orissa,Sambalpur,730470.0,0.9104959820389614
14398,1968,Orissa,Sambalpur,696510.0000000002,0.8651706364589165
14399,1969,Orissa,Sambalpur,752530.0000000001,0.8140007707333926
14400,1970,Orissa,Sambalpur,745490.0000000001,0.7077358515875461
14401,1971,Orissa,Sambalpur,695729.9999999999,0.8351659408103723
14402,1972,Orissa,Sambalpur,718420.0,0.9083544444753767
14403,1973,Orissa,Sambalpur,858370.0000000003,0.9665645351072377
14404,1974,Orissa,Sambalpur,743739.9999999999,0.8060209212896982
14405,1975,Orissa,Sambalpur,812339.9999999999,0.9521751975773688
14406,1976,Orissa,Sambalpur,753160.0000000002,0.7640873121249133
14407,1977,Orissa,Sambalpur,789699.9999999999,0.9039128783082183
14408,1978,Orissa,Sambalpur,847900.0000000001,0.8929826630498877
14409,1979,Orissa,Sambalpur,815880.0,0.5448840515762122
14410,1980,Orissa,Sambalpur,880350.0000000001,0.8888283069233828
14411,1981,Orissa,Sambalpur,863500.0,0.8661146496815285
14412,1982,Orissa,Sambalpur,594819.9999999999,1.139538011499277
14413,1983,Orissa,Sambalpur,962489.9999999997,1.0168832922939461
14414,1984,Orissa,Sambalpur,969959.9999999999,0.8795311146851416
14415,1985,Orissa,Sambalpur,1030709.9999999998,0.9503837160792079
14416,1986,Orissa,Sambalpur,1017850.0000000001,0.8853072653141424
14417,1987,Orissa,Sambalpur,1024680.0000000001,0.737801069602217
14418,1988,Orissa,Sambalpur,1065930.0,0.9342452131002972
14419,1989,Orissa,Sambalpur,1082979.9999999998,1.0025946924227596
14420,1990,Orissa,Sambalpur,1140229.9999999998,1.1138980731957588
14421,1991,Orissa,Sambalpur,1168889.9999999998,1.064377315230689
14422,1992,Orissa,Sambalpur,1124419.9999999998,0.9048754024296973
14423,1993,Orissa,Sambalpur,1180569.9999999998,1.086526000152469
14424,1994,Orissa,Sambalpur,1190850.0,1.111433010034849
14425,1995,Orissa,Sambalpur,1154970.0,1.1539260760019743
14426,1996,Orissa,Sambalpur,1009739.9999999999,0.9674371620417136
14427,1997,Orissa,Sambalpur,1037190.0,1.1519200917864616
14428,1998,Orissa,Sambalpur,975040.0,1.0288398424680012
14429,1999,Orissa,Sambalpur,1013949.9999999999,1.287962917303615
14430,2000,Orissa,Sambalpur,873409.9999999999,0.7277796223995604
14431,2001,Orissa,Sambalpur,1135499.9999999998,1.1157463672391017
14432,2002,Orissa,Sambalpur,934220.0000000001,0.7977457130012204
14433,2003,Orissa,Sambalpur,1004980.0000000001,1.2427909013114684
14434,2004,Orissa,Sambalpur,1057290.0,1.0220374731625192
14435,2005,Orissa,Sambalpur,1083060.0,1.1657064243901536
14436,2006,Orissa,Sambalpur,1109210.0,1.204010061214738
14437,2007,Orissa,Sambalpur,1113660.0,1.26659842321714
14438,2008,Orissa,Sambalpur,1112180.0,1.2724019493247491
14439,2009,Orissa,Sambalpur,1071940.0,1.0989327760882137
14440,2010,Orissa,Sambalpur,1115439.9999999995,1.1171017714982436
14441,2011,Orissa,Sambalpur,1070350.0,1.1855934974541038
14442,2012,Orissa,Sambalpur,1078990.0,1.7197286351124665
14443,2013,Orissa,Sambalpur,957149.9999999999,1.536310923052813
14444,2014,Orissa,Sambalpur,1034900.0000000001,1.7623055367668374
14445,2015,Orissa,Sambalpur,934060.0000000001,1.127422221270582
14446,2016,Orissa,Sambalpur,1052979.9999999998,1.3121521776292049
14447,2017,Orissa,Sambalpur,1070159.9999999998,0.822222845182029
14448,1966,Orissa,Sundargarh,261639.99999999994,0.5776639657544721
14449,1967,Orissa,Sundargarh,229379.99999999994,0.6962246054581919
14450,1968,Orissa,Sundargarh,250190.00000000006,0.6976298013509731
14451,1969,Orissa,Sundargarh,255550.00000000006,0.6750146742320484
14452,1970,Orissa,Sundargarh,259509.99999999994,0.6287233632615317
14453,1971,Orissa,Sundargarh,285489.99999999994,0.7231076394970053
14454,1972,Orissa,Sundargarh,290750.00000000006,0.6440584694754943
14455,1973,Orissa,Sundargarh,369140.00000000006,0.6222842282061005
14456,1974,Orissa,Sundargarh,311229.99999999994,0.5481476721395752
14457,1975,Orissa,Sundargarh,348789.99999999994,0.738209237650162
14458,1976,Orissa,Sundargarh,342830.00000000006,0.46994137035848665
14459,1977,Orissa,Sundargarh,359250.0,0.7068615170494085
14460,1978,Orissa,Sundargarh,373910.00000000006,0.6804846085956511
14461,1979,Orissa,Sundargarh,324330.00000000006,0.3591712145037462
14462,1980,Orissa,Sundargarh,379849.99999999994,0.6103725154666316
14463,1981,Orissa,Sundargarh,404850.00000000006,0.633642089662838
14464,1982,Orissa,Sundargarh,403869.99999999994,0.4825562681060739
14465,1983,Orissa,Sundargarh,405550.0,0.6847984218961903
14466,1984,Orissa,Sundargarh,456730.0000000001,0.5520548245133884
14467,1985,Orissa,Sundargarh,460100.0,0.6365572701586611
14468,1986,Orissa,Sundargarh,481000.0,0.5257796257796257
14469,1987,Orissa,Sundargarh,435530.00000000006,0.5096319426905147
14470,1988,Orissa,Sundargarh,479670.00000000006,0.6192799216127753
14471,1989,Orissa,Sundargarh,493099.99999999994,0.593855201784628
14472,1990,Orissa,Sundargarh,502159.9999999999,0.6359128564600924
14473,1991,Orissa,Sundargarh,506769.9999999999,0.6691003808433807
14474,1992,Orissa,Sundargarh,495710.0,0.5090072824837103
14475,1993,Orissa,Sundargarh,498470.0,0.6402591931309809
14476,1994,Orissa,Sundargarh,513689.99999999994,0.6752905448811543
14477,1995,Orissa,Sundargarh,508469.99999999994,0.6347277125494131
14478,1996,Orissa,Sundargarh,451260.00000000006,0.6903115720427248
14479,1997,Orissa,Sundargarh,450369.9999999998,0.7404578457712551
14480,1998,Orissa,Sundargarh,455659.99999999994,0.5537462142825793
14481,1999,Orissa,Sundargarh,447510.0,0.715134857321624
14482,2000,Orissa,Sundargarh,369610.00000000006,0.46746570709666946
